Time(s),Position(V)
690.327000,1.525593
693.326000,1.510377
696.326000,1.529475
699.326000,1.530183
702.326000,1.540531
705.326000,1.552925
708.326000,1.565228
711.324000,1.571976
714.325000,1.573594
717.325000,1.595799
720.325000,1.607755
723.325000,1.615737
726.323000,1.630487
729.324000,1.649674
732.323000,1.666651
735.323000,1.683651
738.323000,1.699313
741.323000,1.701991
744.323000,1.743030
747.323000,1.764201
750.321000,1.787114
753.322000,1.809510
756.322000,1.831575
759.322000,1.852071
762.322000,1.854501
765.321000,1.904198
768.321000,1.921913
771.322000,1.966888
774.320000,1.994172
777.320000,2.025933
780.320000,2.056970
783.320000,2.085658
786.320000,2.118436
789.318000,2.148837
792.319000,2.180221
795.319000,2.213811
798.319000,2.248077
801.319000,2.281419
804.319000,2.315839
807.317000,2.348117
810.318000,2.386170
813.318000,2.419244
816.317000,2.452681
819.317000,2.484323
822.317000,2.518991
825.317000,2.551840
828.317000,2.586681
831.316000,2.622892
834.316000,2.653184
837.316000,2.687563
840.316000,2.718556
843.316000,2.752935
846.314000,2.775783
849.315000,2.815346
852.315000,2.848337
855.315000,2.881006
858.315000,2.915929
861.313000,2.946364
864.313000,2.981066
867.313000,3.014262
870.314000,3.050524
873.314000,3.064686
876.313000,3.104925
879.312000,3.147425
882.312000,3.186240
885.312000,3.223209
888.313000,3.263401
891.313000,3.303148
894.312000,3.340926
897.312000,3.375808
900.310000,3.410860
903.310000,3.440564
906.310000,3.468994
909.311000,3.501126
912.310000,3.525371
915.310000,3.540910
918.310000,3.573799
921.310000,3.598585
924.309000,3.619009
927.310000,3.639127
930.310000,3.663069
933.308000,3.683007
936.309000,3.700609
939.309000,3.721180
942.307000,3.740387
945.307000,3.760746
948.308000,3.764054
951.308000,3.780813
954.308000,3.802253
957.306000,3.817010
960.306000,3.833508
963.306000,3.850808
966.307000,3.867758
969.307000,3.882052
972.307000,3.894702
975.305000,3.913049
978.305000,3.921061
981.305000,3.933078
984.305000,3.944001
987.306000,3.953835
990.304000,3.964992
993.304000,3.972624
996.304000,3.986463
999.304000,3.984094
1002.304000,3.999789
1005.303000,4.000727
1008.303000,3.987670
1011.303000,3.985131
1014.303000,4.006710
1017.303000,3.986273
1020.301000,3.979528
1023.301000,3.998157
1026.302000,3.999143
1029.302000,3.972573
1032.302000,3.965846
1035.302000,3.954631
1038.300000,3.950755
1041.300000,3.940914
1044.301000,3.934071
1047.301000,3.927340
1050.301000,3.915170
1053.299000,3.903435
1056.299000,3.893094
1059.299000,3.881321
1062.299000,3.866085
1065.300000,3.852661
1068.300000,3.842044
1071.298000,3.823728
1074.298000,3.811571
1077.297000,3.796923
1080.297000,3.782887
1083.298000,3.769071
1086.298000,3.755467
1089.298000,3.739445
1092.298000,3.723029
1095.296000,3.704590
1098.296000,3.690649
1101.296000,3.669525
1104.297000,3.650892
1107.297000,3.634432
1110.295000,3.615480
1113.295000,3.597089
1116.295000,3.577022
1119.295000,3.560548
1122.296000,3.538982
1125.294000,3.518990
1128.294000,3.495513
1131.294000,3.472676
1134.294000,3.449593
1137.294000,3.427667
1140.292000,3.403802
1143.293000,3.377749
1146.293000,3.351029
1149.293000,3.322052
1152.293000,3.295424
1155.293000,3.266485
1158.291000,3.235570
1161.292000,3.205498
1164.292000,3.176681
1167.292000,3.145766
1170.292000,3.115555
1173.290000,3.085966
1176.290000,3.058478
1179.290000,3.033006
1182.291000,3.005712
1185.291000,2.981246
1188.289000,2.953765
1191.290000,2.928911
1194.290000,2.905560
1197.288000,2.881465
1200.290000,2.857951
1203.290000,2.833611
1206.288000,2.810671
1209.288000,2.788381
1212.288000,2.765662
1215.288000,2.743080
1218.288000,2.719793
1221.287000,2.697911
1224.287000,2.674145
1227.287000,2.654996
1230.287000,2.632081
1233.287000,2.614458
1236.285000,2.591828
1239.286000,2.571200
1242.286000,2.551483
1245.286000,2.531946
1248.286000,2.511957
1251.286000,2.492764
1254.284000,2.472778
1257.284000,2.457641
1260.285000,2.439515
1263.285000,2.421450
1266.285000,2.401448
1269.283000,2.386361
1272.283000,2.370672
1275.283000,2.352686
1278.284000,2.336861
1281.284000,2.323777
1284.282000,2.309825
1287.282000,2.300616
1290.282000,2.282038
1293.282000,2.268994
1296.282000,2.257385
1299.282000,2.243563
1302.281000,2.231107
1305.281000,2.221235
1308.281000,2.214749
1311.281000,2.203296
1314.281000,2.196491
1317.280000,2.185901
1320.280000,2.178147
1323.280000,2.175676
1326.279000,2.172266
1329.279000,2.161099
1332.279000,2.161136
1335.279000,2.155191
1338.280000,2.155377
1341.278000,2.158359
1344.278000,2.170787
1347.278000,2.167843
1350.278000,2.149680
1353.278000,2.157285
1356.277000,2.175445
1359.277000,2.177865
1362.277000,2.175625
1365.277000,2.178001
1368.277000,2.170610
1371.277000,2.197762
1374.276000,2.198224
1377.277000,2.190069
1380.275000,2.216146
1383.275000,2.220698
1386.275000,2.221732
1389.275000,2.235605
1392.275000,2.245450
1395.276000,2.256134
1398.274000,2.262919
1401.274000,2.279873
1404.274000,2.290700
1407.274000,2.302741
1410.274000,2.312320
1413.273000,2.310043
1416.274000,2.342059
1419.274000,2.351180
1422.272000,2.363992
1425.272000,2.384025
1428.272000,2.393367
1431.272000,2.408569
1434.273000,2.425706
1437.272000,2.440001
1440.272000,2.451620
1443.272000,2.467424
1446.270000,2.485037
1449.270000,2.504852
1452.270000,2.519286
1455.271000,2.534234
1458.271000,2.552064
1461.269000,2.570656
1464.269000,2.584814
1467.269000,2.606591
1470.269000,2.623439
1473.270000,2.641789
1476.268000,2.658287
1479.268000,2.675396
1482.268000,2.696211
1485.268000,2.716465
1488.268000,2.735149
1491.266000,2.752615
1494.267000,2.769694
1497.267000,2.788337
1500.267000,2.805878
1503.267000,2.829045
1506.267000,2.844713
1509.265000,2.865100
1512.266000,2.856724
1515.266000,2.887506
1518.266000,2.910432
1521.266000,2.929724
1524.264000,2.947697
1527.264000,2.966033
1530.264000,2.986451
1533.265000,2.998634
1536.265000,3.019391
1539.265000,3.037708
1542.263000,3.051180
1545.263000,3.074707
1548.263000,3.093931
1551.264000,3.112435
1554.264000,3.128242
1557.262000,3.145372
1560.262000,3.164545
1563.262000,3.179900
1566.262000,3.202078
1569.262000,3.224097
1572.261000,3.241845
1575.261000,3.261083
1578.261000,3.278036
1581.261000,3.296896
1584.261000,3.310977
1587.259000,3.323585
1590.260000,3.339825
1593.260000,3.355200
1596.260000,3.368564
1599.260000,3.382631
1602.260000,3.396324
1605.258000,3.405261
1608.258000,3.415262
1611.259000,3.427755
1614.259000,3.440717
1617.259000,3.443070
1620.257000,3.453081
1623.257000,3.455393
1626.257000,3.464112
1629.258000,3.470208
1632.258000,3.472655
1635.256000,3.482881
1638.256000,3.481898
1641.256000,3.497413
1644.256000,3.493616
1647.256000,3.507612
1650.257000,3.514486
1653.255000,3.509091
1656.255000,3.522325
1659.254000,3.514944
1662.254000,3.521495
1665.254000,3.522110
1668.255000,3.521699
1671.255000,3.521740
1674.255000,3.525235
1677.253000,3.520897
1680.253000,3.516909
1683.253000,3.516746
1686.253000,3.525581
1689.254000,3.514465
1692.252000,3.518225
1695.252000,3.508455
1698.252000,3.497798
1701.252000,3.493446
1704.252000,3.489112
1707.251000,3.484376
1710.251000,3.474562
1713.251000,3.468545
1716.251000,3.467206
1719.251000,3.454573
1722.251000,3.446993
1725.249000,3.441105
1728.250000,3.433456
1731.250000,3.430709
1734.250000,3.416850
1737.250000,3.408456
1740.248000,3.396823
1743.248000,3.383871
1746.249000,3.374904
1749.249000,3.366585
1752.249000,3.355139
1755.247000,3.345512
1758.247000,3.331982
1761.247000,3.319309
1764.247000,3.305578
1767.248000,3.291641
1770.248000,3.277305
1773.246000,3.267165
1776.246000,3.249565
1779.245000,3.237219
1782.245000,3.221173
1785.246000,3.207079
1788.246000,3.193121
1791.246000,3.178612
1794.246000,3.162407
1797.244000,3.143067
1800.244000,3.129473
1803.244000,3.115413
1806.244000,3.099109
1809.244000,3.085270
1812.244000,3.069299
1815.244000,3.054467
1818.242000,3.039316
1821.242000,3.028216
1824.243000,3.011654
1827.243000,2.995106
1830.243000,2.982307
1833.243000,2.967356
1836.241000,2.955012
1839.241000,2.941717
1842.241000,2.925842
1845.242000,2.918121
1848.242000,2.901359
1851.240000,2.887499
1854.240000,2.875258
1857.240000,2.863937
1860.240000,2.852284
1863.240000,2.836436
1866.240000,2.825177
1869.240000,2.812402
1872.240000,2.802920
1875.238000,2.787871
1878.239000,2.778893
1881.239000,2.766169
1884.238000,2.759268
1887.238000,2.744497
1890.238000,2.730679
1893.238000,2.719243
1896.238000,2.708194
1899.237000,2.701916
1902.237000,2.688886
1905.238000,2.679955
1908.236000,2.667833
1911.237000,2.657770
1914.235000,2.647011
1917.235000,2.638533
1920.235000,2.630027
1923.236000,2.624071
1926.236000,2.613431
1929.236000,2.607540
1932.234000,2.596257
1935.234000,2.590594
1938.234000,2.589645
1941.234000,2.573698
1944.235000,2.576204
1947.233000,2.563483
1950.233000,2.557415
1953.233000,2.551595
1956.233000,2.553682
1959.233000,2.536450
1962.232000,2.532034
1965.232000,2.530719
1968.233000,2.522390
1971.231000,2.521598
1974.231000,2.520442
1977.231000,2.511927
1980.231000,2.509775
1983.232000,2.506759
1986.232000,2.504744
1989.230000,2.524484
1992.230000,2.507388
1995.230000,2.523526
1998.230000,2.504478
2001.231000,2.512946
2004.230000,2.510366
2007.230000,2.502061
2010.230000,2.515047
2013.228000,2.511563
2016.228000,2.502479
2019.228000,2.522111
2022.229000,2.506834
2025.229000,2.528608
2028.227000,2.525079
2031.227000,2.532721
2034.227000,2.521183
2037.227000,2.543052
2040.228000,2.542926
2043.226000,2.546200
2046.226000,2.541679
2049.226000,2.538997
2052.226000,2.566036
2055.226000,2.554661
2058.224000,2.566369
2061.225000,2.570170
2064.225000,2.571441
2067.225000,2.592263
2070.225000,2.593255
2073.225000,2.589315
2076.223000,2.602182
2079.224000,2.617201
2082.224000,2.619169
2085.224000,2.631037
2088.224000,2.635568
2091.222000,2.644336
2094.222000,2.650699
2097.222000,2.647079
2100.222000,2.668322
2103.222000,2.661720
2106.222000,2.685778
2109.222000,2.699645
2112.222000,2.698686
2115.220000,2.709619
2118.221000,2.725263
2121.221000,2.730706
2124.221000,2.747326
2127.221000,2.754471
2130.219000,2.767202
2133.219000,2.769952
2136.219000,2.787324
2139.220000,2.796247
2142.220000,2.804576
2145.220000,2.818286
2148.218000,2.830310
2151.218000,2.834423
2154.217000,2.843721
2157.218000,2.835372
2160.218000,2.858519
2163.218000,2.869665
2166.218000,2.876444
2169.218000,2.887098
2172.216000,2.890858
2175.216000,2.911312
2178.217000,2.920185
2181.217000,2.933008
2184.217000,2.923618
2187.215000,2.943968
2190.215000,2.963259
2193.215000,2.972754
2196.216000,2.984917
2199.216000,2.992478
2202.215000,3.003682
2205.215000,3.008309
2208.215000,3.017865
2211.213000,3.031113
2214.213000,3.043439
2217.214000,3.050367
2220.214000,3.063676
2223.214000,3.067273
2226.212000,3.084307
2229.212000,3.094757
2232.212000,3.103905
2235.213000,3.101849
2238.213000,3.119590
2241.213000,3.127311
2244.211000,3.137040
2247.211000,3.142938
2250.211000,3.152684
2253.211000,3.163277
2256.212000,3.158157
2259.210000,3.174216
2262.210000,3.189953
2265.210000,3.188171
2268.210000,3.204822
2271.210000,3.199440
2274.209000,3.214446
2277.209000,3.227738
2280.209000,3.235927
2283.209000,3.237698
2286.209000,3.243409
2289.209000,3.252472
2292.207000,3.256188
2295.208000,3.260495
2298.208000,3.262443
2301.207000,3.271257
2304.207000,3.270414
2307.207000,3.276724
2310.207000,3.269296
2313.208000,3.277774
2316.206000,3.281840
2319.206000,3.268609
2322.205000,3.269938
2325.205000,3.290546
2328.205000,3.291794
2331.205000,3.293072
2334.206000,3.273202
2337.206000,3.272546
2340.204000,3.274888
2343.204000,3.277071
2346.204000,3.270666
2349.204000,3.262375
2352.205000,3.256596
2355.203000,3.257847
2358.203000,3.253444
2361.203000,3.246982
2364.203000,3.249270
2367.203000,3.253322
2370.201000,3.238453
2373.202000,3.236202
2376.202000,3.230926
2379.202000,3.225191
2382.202000,3.217604
2385.200000,3.213983
2388.200000,3.208367
2391.201000,3.201643
2394.201000,3.193522
2397.201000,3.188637
2400.201000,3.180318
2403.199000,3.174281
2406.199000,3.164525
2409.199000,3.162835
2412.200000,3.154183
2415.199000,3.143210
2418.199000,3.134548
2421.199000,3.127566
2424.198000,3.117649
2427.198000,3.113873
2430.199000,3.105075
2433.198000,3.096763
2436.198000,3.087503
2439.198000,3.079990
2442.196000,3.073123
2445.196000,3.062670
2448.196000,3.055487
2451.197000,3.044915
2454.197000,3.035393
2457.197000,3.032031
2460.195000,3.021557
2463.195000,3.014163
2466.195000,3.003050
2469.196000,2.992151
2472.196000,2.990136
2475.194000,2.980590
2478.194000,2.967822
2481.194000,2.961029
2484.194000,2.951222
2487.194000,2.944651
2490.193000,2.940796
2493.194000,2.928578
2496.194000,2.918495
2499.192000,2.910292
2502.192000,2.904833
2505.192000,2.896300
2508.192000,2.886646
2511.192000,2.881047
2514.192000,2.869893
2517.192000,2.869540
2520.192000,2.857761
2523.190000,2.847178
2526.190000,2.841623
2529.191000,2.831085
2532.191000,2.826503
2535.191000,2.817691
2538.189000,2.810301
2541.189000,2.806238
2544.189000,2.798780
2547.190000,2.789537
2550.190000,2.787161
2553.190000,2.779971
2556.188000,2.774997
2559.188000,2.766441
2562.188000,2.757120
2565.188000,2.753666
2568.189000,2.769626
2571.187000,2.743552
2574.187000,2.734795
2577.187000,2.730196
2580.187000,2.725566
2583.187000,2.721864
2586.186000,2.718746
2589.186000,2.729519
2592.186000,2.704567
2595.186000,2.704754
2598.186000,2.704693
2601.184000,2.694066
2604.184000,2.688189
2607.185000,2.681601
2610.185000,2.682240
2613.185000,2.675240
2616.185000,2.671069
2619.183000,2.673401
2622.183000,2.669260
2625.184000,2.669641
2628.184000,2.684759
2631.184000,2.657556
2634.182000,2.658539
2637.182000,2.663226
2640.182000,2.674421
2643.182000,2.652807
2646.183000,2.651396
2649.181000,2.660109
2652.181000,2.662992
2655.181000,2.661129
2658.181000,2.645903
2661.181000,2.652613
2664.182000,2.641970
2667.180000,2.650917
2670.180000,2.663318
2673.180000,2.644784
2676.180000,2.660949
2679.180000,2.662985
2682.178000,2.648823
2685.179000,2.672935
2688.179000,2.650006
2691.179000,2.666310
2694.179000,2.656523
2697.177000,2.666381
2700.177000,2.656468
2703.178000,2.671796
2706.178000,2.663662
2709.178000,2.679065
2712.178000,2.665212
2715.176000,2.680621
2718.176000,2.669158
2721.176000,2.689582
2724.177000,2.670409
2727.177000,2.701005
2730.175000,2.681305
2733.175000,2.707518
2736.176000,2.691744
2739.174000,2.706056
2742.176000,2.701739
2745.174000,2.716955
2748.174000,2.709935
2751.174000,2.721187
2754.174000,2.726361
2757.174000,2.728258
2760.174000,2.735764
2763.173000,2.740500
2766.173000,2.746024
2769.173000,2.754482
2772.173000,2.756212
2775.173000,2.770986
2778.171000,2.767124
2781.172000,2.777696
2784.173000,2.783034
2787.171000,2.782446
2790.171000,2.790162
2793.171000,2.797247
2796.171000,2.803658
2799.171000,2.804080
2802.170000,2.812840
2805.170000,2.816032
2808.170000,2.828110
2811.170000,2.826105
2814.170000,2.835300
2817.169000,2.842429
2820.170000,2.842256
2823.170000,2.846719
2826.168000,2.849558
2829.168000,2.864570
2832.168000,2.869054
2835.167000,2.854531
2838.167000,2.848572
2841.168000,2.869193
2844.168000,2.875900
2847.168000,2.881428
2850.167000,2.861979
2853.167000,2.877977
2856.167000,2.891534
2859.166000,2.901437
2862.166000,2.876934
2865.166000,2.905387
2868.166000,2.898734
2871.166000,2.891317
2874.164000,2.917870
2877.164000,2.918506
2880.165000,2.927558
2883.165000,2.926974
2886.165000,2.913508
2889.163000,2.925169
2892.163000,2.942808
2895.163000,2.947071
2898.164000,2.926800
2901.164000,2.950807
2904.164000,2.957895
2907.162000,2.937294
2910.162000,2.953279
2913.162000,2.963661
2916.162000,2.948088
2919.163000,2.962325
2922.161000,2.966054
2925.161000,2.953836
2928.161000,2.980281
2931.161000,2.964466
2934.161000,2.970395
2937.160000,2.984183
2940.160000,2.970633
2943.160000,2.986984
2946.160000,2.972968
2949.160000,2.996564
2952.158000,2.975297
2955.158000,2.994096
2958.159000,2.986457
2961.159000,2.990091
2964.159000,3.011073
2967.159000,3.006909
2970.157000,3.012035
2973.157000,2.999556
2976.158000,2.992689
2979.157000,3.010485
2982.157000,2.994402
2985.157000,2.994082
2988.157000,3.015458
2991.157000,3.000133
2994.155000,2.992719
2997.156000,3.007667
3000.156000,3.018355
3003.156000,2.990700
3006.156000,3.011947
3009.154000,3.001833
3012.154000,2.993501
3015.155000,2.995055
3018.155000,2.994769
3021.155000,2.988623
3024.155000,3.009703
3027.153000,2.992077
3030.153000,2.991176
3033.153000,2.989853
3036.154000,2.982891
3039.154000,2.996795
3042.152000,2.976048
3045.152000,2.980821
3048.152000,2.996292
3051.152000,2.975576
3054.153000,2.971428
3057.151000,2.975936
3060.151000,2.966312
3063.151000,2.973434
3066.151000,2.975209
3069.151000,2.966254
3072.149000,2.961699
3075.150000,2.951188
3078.151000,2.950865
3081.149000,2.950671
3084.149000,2.950719
3087.149000,2.949128
3090.149000,2.941608
3093.150000,2.941612
3096.148000,2.939524
3099.148000,2.940395
3102.148000,2.933096
3105.148000,2.932131
3108.148000,2.929200
3111.147000,2.931502
3114.148000,2.931957
3117.148000,2.917370
3120.146000,2.916174
3123.147000,2.913090
3126.147000,2.909422
3129.145000,2.901145
3132.145000,2.902933
3135.146000,2.902535
3138.146000,2.890616
3141.146000,2.890542
3144.146000,2.892724
3147.144000,2.881547
3150.144000,2.890321
3153.145000,2.884977
3156.144000,2.873181
3159.144000,2.892014
3162.144000,2.894917
3165.144000,2.868149
3168.142000,2.868724
3171.142000,2.858991
3174.143000,2.861429
3177.142000,2.877753
3180.142000,2.863125
3183.142000,2.844724
3186.142000,2.841967
3189.142000,2.838601
3192.141000,2.859386
3195.141000,2.850663
3198.141000,2.829372
3201.141000,2.836028
3204.141000,2.840124
3207.141000,2.818735
3210.139000,2.817644
3213.140000,2.812357
3216.140000,2.821488
3219.139000,2.822066
3222.139000,2.811885
3225.139000,2.817521
3228.139000,2.803682
3231.140000,2.805521
3234.138000,2.798345
3237.138000,2.796088
3240.138000,2.793766
3243.138000,2.791515
3246.138000,2.790057
3249.136000,2.796761
3252.137000,2.788860
3255.137000,2.788864
3258.137000,2.783516
3261.137000,2.791447
3264.135000,2.796699
3267.135000,2.785012
3270.136000,2.798352
3273.136000,2.781834
3276.136000,2.787558
3279.134000,2.784944
3282.134000,2.772383
3285.134000,2.778825
3288.134000,2.794357
3291.135000,2.791624
3294.135000,2.772743
3297.133000,2.769215
3300.133000,2.781089
3303.133000,2.780491
3306.133000,2.786702
3309.134000,2.774093
3312.132000,2.775718
3315.132000,2.788646
3318.133000,2.771329
3321.131000,2.773661
3324.131000,2.782174
3327.132000,2.786209
3330.131000,2.777295
3333.131000,2.797243
3336.131000,2.794075
3339.131000,2.796788
3342.131000,2.783659
3345.129000,2.781956
3348.130000,2.790591
3351.130000,2.776959
3354.130000,2.795445
3357.130000,2.783224
3360.128000,2.801258
3363.128000,2.793181
3366.128000,2.785216
3369.129000,2.785923
3372.129000,2.801873
3375.129000,2.787456
3378.127000,2.796241
3381.127000,2.805283
3384.127000,2.792691
3387.128000,2.810834
3390.128000,2.803604
3393.126000,2.805419
3396.126000,2.819999
3399.126000,2.802115
3402.126000,2.818208
3405.126000,2.803468
3408.125000,2.803638
3411.125000,2.822641
3414.125000,2.827645
3417.125000,2.828087
3420.125000,2.823321
3423.123000,2.812446
3426.124000,2.837292
3429.124000,2.841372
3432.124000,2.827332
3435.124000,2.821125
3438.124000,2.841610
3441.122000,2.841617
3444.122000,2.850839
3447.123000,2.846706
3450.122000,2.830782
3453.122000,2.855537
3456.122000,2.859620
3459.122000,2.836579
3462.122000,2.858240
3465.121000,2.847899
3468.121000,2.858301
3471.121000,2.872273
3474.121000,2.870590
3477.120000,2.852131
3480.120000,2.870770
3483.120000,2.866728
3486.121000,2.874717
3489.119000,2.882046
3492.119000,2.886302
3495.119000,2.886853
3498.119000,2.869445
3501.119000,2.892347
3504.118000,2.876740
3507.118000,2.890021
3510.118000,2.898425
3513.118000,2.873840
3516.118000,2.902079
3519.117000,2.885102
3522.117000,2.884528
3525.118000,2.902776
3528.116000,2.909636
3531.116000,2.908708
3534.116000,2.913621
3537.116000,2.892653
3540.116000,2.891211
3543.115000,2.904796
3546.115000,2.924621
3549.115000,2.906264
3552.115000,2.908909
3555.115000,2.926797
3558.115000,2.906159
3561.113000,2.915511
3564.114000,2.925995
3567.114000,2.906335
3570.114000,2.913063
3573.114000,2.930023
3576.112000,2.911856
3579.112000,2.931614
3582.113000,2.932709
3585.113000,2.920419
3588.113000,2.913121
3591.113000,2.928619
3594.111000,2.932280
3597.112000,2.924897
3600.110000,2.918723
3603.111000,2.940350
3606.111000,2.931196
3609.111000,2.913695
3612.111000,2.920290
3615.109000,2.926046
3618.109000,2.931417
3621.110000,2.910510
3624.110000,2.909946
3627.110000,2.912336
3630.110000,2.920219
3633.108000,2.921011
3636.108000,2.935425
3639.108000,2.934575
3642.109000,2.932195
3645.109000,2.920596
3648.107000,2.901331
3651.107000,2.900978
3654.108000,2.903871
3657.106000,2.917527
3660.107000,2.902137
3663.107000,2.914861
3666.106000,2.891167
3669.106000,2.893560
3672.106000,2.901236
3675.106000,2.915113
3678.106000,2.918628
3681.105000,2.897844
3684.105000,2.887180
3687.104000,2.905639
3690.104000,2.881764
3693.104000,2.893428
3696.104000,2.904058
3699.105000,2.878973
3702.105000,2.872358
3705.103000,2.881292
3708.104000,2.888400
3711.104000,2.869139
3714.102000,2.867646
3717.102000,2.868901
3720.103000,2.867214
3723.103000,2.881778
3726.103000,2.858988
3729.101000,2.864090
3732.101000,2.864607
3735.101000,2.856853
3738.102000,2.870964
3741.102000,2.870794
3744.100000,2.847270
3747.100000,2.850608
3750.100000,2.863818
3753.100000,2.848568
3756.100000,2.838353
3759.099000,2.834685
3762.099000,2.837469
3765.099000,2.833298
3768.099000,2.830497
3771.099000,2.849626
3774.099000,2.828403
3777.098000,2.828107
3780.098000,2.821465
3783.098000,2.818966
3786.098000,2.828219
3789.098000,2.833720
3792.096000,2.812568
3795.096000,2.812677
3798.097000,2.814574
3801.097000,2.817674
3804.097000,2.809264
3807.095000,2.829045
3810.095000,2.821669
3813.095000,2.805783
3816.096000,2.827900
3819.096000,2.807622
3822.096000,2.803152
3825.094000,2.805110
3828.094000,2.796190
3831.094000,2.823293
3834.094000,2.794789
3837.095000,2.812068
3840.093000,2.791814
3843.093000,2.807479
3846.093000,2.799195
3849.093000,2.787548
3852.093000,2.791417
3855.093000,2.794775
3858.093000,2.786868
3861.093000,2.803104
3864.091000,2.791828
3867.091000,2.794983
3870.091000,2.808751
3873.091000,2.787518
3876.092000,2.790461
3879.090000,2.803811
3882.090000,2.788752
3885.090000,2.805807
3888.090000,2.792039
3891.090000,2.792882
