Time(s),Position(V)
1572.264000,-0.573996
1575.264000,-0.565137
1578.264000,-0.516857
1581.264000,-0.488727
1584.264000,-0.440951
1587.262000,-0.415132
1590.262000,-0.388749
1593.263000,-0.378836
1596.263000,-0.352463
1599.263000,-0.306159
1602.262000,-0.283610
1605.262000,-0.279806
1608.262000,-0.270131
1611.261000,-0.220040
1614.261000,-0.201119
1617.261000,-0.183493
1620.261000,-0.166771
1623.261000,-0.153231
1626.259000,-0.151368
1629.259000,-0.134836
1632.260000,-0.112821
1635.260000,-0.103252
1638.260000,-0.102963
1641.260000,-0.085405
1644.258000,-0.074965
1647.258000,-0.074105
1650.259000,-0.085221
1653.259000,-0.068737
1656.258000,-0.080652
1659.258000,-0.066742
1662.258000,-0.067292
1665.258000,-0.081142
1668.256000,-0.086465
1671.257000,-0.097972
1674.257000,-0.100440
1677.257000,-0.108657
1680.257000,-0.119651
1683.255000,-0.127323
1686.255000,-0.136410
1689.256000,-0.149651
1692.256000,-0.153098
1695.256000,-0.173454
1698.256000,-0.188011
1701.254000,-0.204474
1704.254000,-0.219598
1707.254000,-0.236670
1710.255000,-0.258560
1713.255000,-0.275322
1716.253000,-0.294699
1719.253000,-0.316891
1722.253000,-0.340031
1725.253000,-0.356712
1728.254000,-0.387032
1731.252000,-0.410294
1734.252000,-0.436678
1737.252000,-0.463261
1740.252000,-0.482645
1743.251000,-0.512584
1746.251000,-0.519764
1749.252000,-0.572425
1752.252000,-0.603030
1755.251000,-0.632534
1758.251000,-0.663697
1761.251000,-0.696227
1764.249000,-0.726594
1767.250000,-0.764569
1770.250000,-0.784830
1773.250000,-0.825760
1776.250000,-0.860900
1779.248000,-0.899797
1782.248000,-0.938411
1785.248000,-0.975703
1788.249000,-1.013369
1791.249000,-1.053619
1794.247000,-1.092152
1797.247000,-1.129512
1800.247000,-1.168187
1803.247000,-1.204956
1806.247000,-1.241578
1809.248000,-1.277548
1812.246000,-1.310077
1815.246000,-1.346173
1818.246000,-1.378084
1821.246000,-1.412581
1824.246000,-1.445560
1827.245000,-1.477817
1830.246000,-1.515089
1833.244000,-1.552741
1836.244000,-1.591546
1839.244000,-1.630942
1842.244000,-1.673024
1845.244000,-1.715790
1848.245000,-1.757790
1851.243000,-1.800035
1854.243000,-1.837616
1857.242000,-1.874755
1860.242000,-1.909318
1863.242000,-1.942659
1866.243000,-1.972208
1869.243000,-1.999889
1872.243000,-2.027806
1875.241000,-2.052472
1878.241000,-2.081697
1881.241000,-2.109655
1884.241000,-2.137615
1887.242000,-2.166888
1890.240000,-2.195076
1893.240000,-2.226916
1896.240000,-2.260927
1899.240000,-2.295269
1902.240000,-2.328026
1905.239000,-2.361334
1908.239000,-2.391599
1911.239000,-2.419345
1914.239000,-2.443193
1917.239000,-2.465194
1920.239000,-2.483405
1923.237000,-2.503951
1926.238000,-2.520762
1929.238000,-2.538728
1932.238000,-2.552608
1935.238000,-2.565386
1938.236000,-2.577985
1941.236000,-2.592269
1944.237000,-2.601553
1947.237000,-2.613030
1950.237000,-2.623449
1953.235000,-2.635646
1956.236000,-2.644373
1959.236000,-2.652905
1962.234000,-2.661408
1965.235000,-2.670831
1968.235000,-2.677745
1971.235000,-2.680628
1974.235000,-2.688855
1977.233000,-2.684164
1980.234000,-2.688042
1983.234000,-2.692774
1986.234000,-2.682246
1989.234000,-2.671868
1992.232000,-2.689630
1995.232000,-2.681488
1998.232000,-2.683344
2001.232000,-2.668628
2004.233000,-2.679768
2007.233000,-2.661017
2010.231000,-2.654136
2013.231000,-2.642734
2016.231000,-2.636663
2019.231000,-2.640977
2022.232000,-2.621511
2025.231000,-2.607026
2028.231000,-2.598990
2031.231000,-2.585379
2034.229000,-2.576792
2037.229000,-2.563925
2040.229000,-2.551771
2043.230000,-2.539472
2046.230000,-2.522468
2049.228000,-2.515499
2052.228000,-2.497771
2055.229000,-2.477959
2058.227000,-2.459041
2061.228000,-2.442333
2064.228000,-2.422585
2067.228000,-2.396260
2070.228000,-2.371508
2073.227000,-2.345717
2076.227000,-2.314469
2079.225000,-2.284540
2082.226000,-2.255294
2085.226000,-2.221558
2088.226000,-2.192557
2091.226000,-2.161558
2094.226000,-2.134566
2097.224000,-2.108128
2100.226000,-2.082619
2103.226000,-2.057898
2106.224000,-2.032460
2109.224000,-2.011478
2112.224000,-1.987002
2115.224000,-1.962077
2118.224000,-1.936714
2121.223000,-1.909430
2124.223000,-1.881870
2127.223000,-1.850163
2130.222000,-1.822251
2133.222000,-1.789582
2136.222000,-1.755468
2139.223000,-1.721562
2142.223000,-1.686299
2145.221000,-1.650986
2148.221000,-1.616743
2151.221000,-1.584771
2154.221000,-1.548489
2157.221000,-1.517873
2160.220000,-1.483528
2163.220000,-1.453246
2166.220000,-1.429184
2169.220000,-1.403063
2172.220000,-1.371465
2175.220000,-1.348287
2178.219000,-1.319317
2181.219000,-1.291418
2184.219000,-1.267860
2187.219000,-1.240450
2190.219000,-1.210575
2193.217000,-1.185304
2196.217000,-1.155001
2199.218000,-1.127577
2202.218000,-1.102693
2205.218000,-1.073628
2208.216000,-1.044223
2211.216000,-1.017166
2214.216000,-0.992279
2217.216000,-0.959661
2220.216000,-0.933278
2223.216000,-0.907802
2226.216000,-0.881603
2229.216000,-0.859435
2232.214000,-0.836614
2235.214000,-0.807851
2238.215000,-0.789525
2241.215000,-0.764637
2244.215000,-0.745485
2247.213000,-0.724445
2250.213000,-0.707656
2253.213000,-0.686497
2256.214000,-0.669945
2259.214000,-0.653295
2262.214000,-0.637579
2265.212000,-0.622781
2268.213000,-0.604978
2271.211000,-0.599899
2274.211000,-0.592094
2277.212000,-0.581253
2280.212000,-0.577449
2283.212000,-0.567897
2286.212000,-0.535170
2289.210000,-0.525999
2292.210000,-0.531366
2295.211000,-0.525689
2298.211000,-0.517612
2301.211000,-0.515770
2304.209000,-0.504344
2307.209000,-0.475034
2310.209000,-0.497749
2313.209000,-0.487139
2316.210000,-0.487721
2319.208000,-0.476686
2322.208000,-0.472304
2325.208000,-0.461650
2328.208000,-0.468884
2331.208000,-0.482176
2334.207000,-0.467762
2337.207000,-0.488768
2340.207000,-0.489434
2343.207000,-0.491239
2346.207000,-0.504589
2349.207000,-0.507400
2352.205000,-0.507516
2355.206000,-0.517449
2358.206000,-0.522079
2361.206000,-0.513121
2364.206000,-0.538335
2367.204000,-0.546038
2370.204000,-0.559643
2373.205000,-0.556267
2376.205000,-0.575114
2379.205000,-0.587546
2382.205000,-0.599498
2385.204000,-0.613783
2388.204000,-0.626704
2391.202000,-0.640557
2394.203000,-0.650269
2397.203000,-0.666627
2400.203000,-0.680004
2403.203000,-0.695180
2406.203000,-0.711320
2409.201000,-0.726516
2412.202000,-0.744890
2415.202000,-0.758943
2418.202000,-0.778891
2421.202000,-0.795171
2424.200000,-0.809510
2427.200000,-0.830866
2430.200000,-0.850671
2433.201000,-0.867791
2436.201000,-0.890366
2439.199000,-0.909703
2442.199000,-0.930252
2445.199000,-0.955242
2448.199000,-0.974462
2451.200000,-0.997143
2454.198000,-1.020824
2457.198000,-1.039990
2460.198000,-1.062943
2463.198000,-1.085247
2466.198000,-1.108224
2469.197000,-1.128301
2472.198000,-1.149048
2475.197000,-1.170802
2478.197000,-1.193133
2481.197000,-1.213965
2484.197000,-1.237390
2487.195000,-1.254160
2490.196000,-1.274713
2493.196000,-1.292618
2496.196000,-1.311923
2499.195000,-1.331800
2502.195000,-1.352894
2505.195000,-1.371954
2508.195000,-1.389044
2511.194000,-1.406466
2514.194000,-1.424721
2517.194000,-1.444781
2520.194000,-1.460048
2523.193000,-1.477844
2526.193000,-1.497755
2529.194000,-1.518954
2532.194000,-1.533616
2535.192000,-1.555209
2538.192000,-1.576959
2541.192000,-1.595537
2544.192000,-1.615053
2547.192000,-1.635185
2550.191000,-1.653406
2553.191000,-1.674034
2556.191000,-1.692466
2559.191000,-1.711411
2562.191000,-1.731424
2565.189000,-1.748088
2568.190000,-1.767465
2571.190000,-1.784775
2574.190000,-1.798845
2577.190000,-1.814792
2580.190000,-1.827856
2583.189000,-1.843518
2586.189000,-1.855790
2589.190000,-1.867453
2592.188000,-1.878668
2595.188000,-1.891297
2598.188000,-1.903535
2601.188000,-1.913132
2604.188000,-1.921022
2607.187000,-1.932464
2610.187000,-1.931638
2613.187000,-1.944563
2616.187000,-1.950016
2619.187000,-1.957179
2622.185000,-1.963906
2625.185000,-1.967900
2628.186000,-1.969634
2631.186000,-1.979146
2634.186000,-1.980336
2637.186000,-1.975413
2640.184000,-1.985853
2643.184000,-1.991567
2646.185000,-1.985928
2649.185000,-1.993563
2652.185000,-1.983946
2655.183000,-1.983076
2658.183000,-1.994760
2661.183000,-1.986404
2664.183000,-1.972456
2667.184000,-1.987995
2670.182000,-1.978089
2673.182000,-1.969512
2676.182000,-1.963090
2679.182000,-1.983235
2682.182000,-1.967112
2685.181000,-1.957281
2688.181000,-1.947782
2691.181000,-1.942894
2694.181000,-1.946763
2697.181000,-1.951478
2700.180000,-1.923330
2703.180000,-1.917809
2706.181000,-1.919941
2709.179000,-1.901978
2712.179000,-1.894261
2715.179000,-1.884488
2718.179000,-1.875534
2721.179000,-1.864883
2724.179000,-1.856500
2727.179000,-1.845992
2730.179000,-1.836433
2733.177000,-1.822274
2736.177000,-1.812644
2739.177000,-1.795670
2742.176000,-1.783898
2745.177000,-1.770178
2748.177000,-1.759225
2751.177000,-1.736594
2754.177000,-1.720909
2757.175000,-1.705731
2760.175000,-1.689746
2763.176000,-1.671233
2766.176000,-1.650948
2769.176000,-1.632710
2772.176000,-1.617100
2775.174000,-1.599025
2778.174000,-1.580426
2781.174000,-1.563902
2784.175000,-1.542726
2787.175000,-1.531202
2790.173000,-1.511264
2793.173000,-1.492754
2796.173000,-1.479462
2799.173000,-1.456985
2802.174000,-1.447983
2805.172000,-1.429783
2808.172000,-1.413486
2811.172000,-1.399752
2814.171000,-1.385158
2817.171000,-1.366740
2820.171000,-1.350514
2823.172000,-1.330971
2826.172000,-1.321003
2829.170000,-1.299424
2832.170000,-1.287026
2835.170000,-1.269733
2838.170000,-1.255435
2841.171000,-1.240178
2844.169000,-1.221042
2847.169000,-1.206520
2850.169000,-1.190450
2853.169000,-1.171716
2856.169000,-1.173674
2859.169000,-1.138687
2862.168000,-1.122131
2865.168000,-1.107347
2868.168000,-1.090758
2871.168000,-1.074219
2874.168000,-1.055924
2877.166000,-1.043199
2880.167000,-1.027994
2883.167000,-1.013135
2886.167000,-0.996804
2889.167000,-0.983111
2892.167000,-0.967827
2895.165000,-0.950873
2898.165000,-0.940512
2901.166000,-0.924630
2904.166000,-0.909896
2907.166000,-0.899810
2910.164000,-0.884547
2913.164000,-0.872203
2916.164000,-0.861825
2919.165000,-0.869490
2922.165000,-0.852530
2925.163000,-0.829645
2928.163000,-0.819726
2931.163000,-0.814654
2934.163000,-0.804510
2937.163000,-0.796229
2940.162000,-0.788440
2943.163000,-0.779401
2946.163000,-0.791670
2949.161000,-0.789028
2952.161000,-0.769900
2955.161000,-0.769094
2958.162000,-0.746658
2961.162000,-0.761374
2964.160000,-0.738285
2967.160000,-0.735752
2970.160000,-0.748582
2973.160000,-0.744305
2976.160000,-0.720132
2979.161000,-0.727852
2982.159000,-0.734756
2985.159000,-0.719567
2988.159000,-0.723436
2991.159000,-0.733009
2994.159000,-0.732750
2997.157000,-0.716763
3000.158000,-0.737027
3003.158000,-0.734657
3006.158000,-0.743275
3009.158000,-0.736721
3012.157000,-0.739461
3015.157000,-0.751798
3018.158000,-0.742833
3021.156000,-0.754803
3024.156000,-0.761391
3027.157000,-0.765188
3030.155000,-0.744071
3033.155000,-0.765980
3036.156000,-0.763267
3039.156000,-0.785167
3042.156000,-0.789413
3045.155000,-0.797146
3048.155000,-0.802908
3051.155000,-0.806512
3054.153000,-0.815881
3057.154000,-0.828030
3060.154000,-0.833153
3063.154000,-0.842533
3066.153000,-0.855332
3069.153000,-0.862266
3072.153000,-0.866778
3075.151000,-0.880457
3078.152000,-0.887864
3081.152000,-0.902326
3084.152000,-0.904913
3087.152000,-0.921495
3090.152000,-0.936585
3093.150000,-0.947114
3096.151000,-0.959834
3099.151000,-0.970186
3102.151000,-0.982927
3105.150000,-0.997929
3108.150000,-1.006325
3111.150000,-1.021273
3114.150000,-1.035231
3117.150000,-1.047051
3120.150000,-1.058891
3123.148000,-1.070290
3126.148000,-1.087311
3129.149000,-1.101140
3132.147000,-1.112946
3135.148000,-1.126976
3138.148000,-1.140438
3141.148000,-1.152179
3144.148000,-1.165818
3147.146000,-1.180208
3150.146000,-1.190984
3153.147000,-1.203606
3156.146000,-1.217378
3159.146000,-1.230714
3162.146000,-1.244668
3165.146000,-1.253582
3168.146000,-1.265239
3171.144000,-1.279166
3174.145000,-1.290010
3177.145000,-1.300080
3180.145000,-1.311825
3183.145000,-1.322689
3186.145000,-1.332385
3189.143000,-1.345048
3192.143000,-1.354434
3195.144000,-1.366787
3198.144000,-1.376819
3201.144000,-1.385161
3204.142000,-1.394269
3207.142000,-1.406422
3210.142000,-1.414825
3213.143000,-1.424255
3216.143000,-1.433865
3219.141000,-1.445430
3222.141000,-1.454701
3225.141000,-1.460065
3228.141000,-1.466932
3231.141000,-1.471219
3234.142000,-1.488403
3237.140000,-1.495260
3240.140000,-1.505176
3243.139000,-1.514548
3246.139000,-1.522979
3249.139000,-1.528816
3252.140000,-1.537338
3255.140000,-1.543376
3258.140000,-1.548009
3261.138000,-1.557796
3264.138000,-1.566628
3267.138000,-1.574624
3270.138000,-1.577642
3273.139000,-1.583296
3276.137000,-1.589772
3279.137000,-1.592450
3282.137000,-1.600378
3285.137000,-1.608027
3288.136000,-1.600038
3291.137000,-1.606052
3294.137000,-1.618307
3297.137000,-1.599276
3300.135000,-1.610784
3303.135000,-1.620598
3306.135000,-1.630358
3309.135000,-1.624667
3312.136000,-1.610240
3315.135000,-1.619027
3318.135000,-1.626632
3321.135000,-1.609876
3324.133000,-1.633461
3327.133000,-1.615441
3330.134000,-1.635542
3333.134000,-1.614972
3336.134000,-1.628522
3339.132000,-1.613394
3342.132000,-1.630912
3345.132000,-1.618014
3348.132000,-1.604600
3351.133000,-1.609662
3354.131000,-1.600303
3357.131000,-1.591560
3360.131000,-1.588660
3363.131000,-1.602938
3366.131000,-1.586712
3369.132000,-1.583459
3372.130000,-1.583812
3375.130000,-1.565261
3378.130000,-1.560509
3381.130000,-1.553224
3384.130000,-1.542815
3387.128000,-1.554393
3390.129000,-1.537797
3393.129000,-1.528870
3396.129000,-1.531688
3399.129000,-1.519675
3402.127000,-1.498197
3405.127000,-1.492952
3408.128000,-1.488080
3411.128000,-1.473544
3414.128000,-1.478307
3417.128000,-1.477171
3420.126000,-1.454837
3423.126000,-1.445400
3426.126000,-1.434634
3429.127000,-1.424099
3432.127000,-1.426757
3435.125000,-1.410491
3438.125000,-1.402624
3441.125000,-1.414152
3444.124000,-1.385892
3447.125000,-1.377557
3450.125000,-1.366152
3453.125000,-1.359550
3456.125000,-1.346832
3459.123000,-1.333248
3462.123000,-1.332232
3465.123000,-1.316458
3468.123000,-1.304125
3471.123000,-1.301205
3474.123000,-1.286397
3477.123000,-1.278728
3480.123000,-1.267037
3483.121000,-1.257529
3486.122000,-1.245049
3489.122000,-1.237611
3492.122000,-1.230292
3495.122000,-1.212499
3498.120000,-1.205915
3501.120000,-1.196444
3504.121000,-1.183985
3507.120000,-1.174595
3510.120000,-1.163370
3513.121000,-1.149864
3516.119000,-1.142358
3519.119000,-1.129274
3522.119000,-1.120224
3525.120000,-1.124528
3528.120000,-1.110084
3531.118000,-1.094524
3534.118000,-1.097944
3537.118000,-1.068094
3540.117000,-1.073917
3543.117000,-1.050821
3546.118000,-1.039780
3549.118000,-1.031560
3552.118000,-1.020035
3555.116000,-1.011425
3558.116000,-1.000400
3561.116000,-1.003072
3564.117000,-0.982696
3567.117000,-0.972171
3570.115000,-0.967640
3573.115000,-0.955388
3576.115000,-0.952264
3579.115000,-0.956625
3582.115000,-0.932000
3585.114000,-0.931462
3588.114000,-0.917661
3591.114000,-0.912925
3594.114000,-0.900286
3597.114000,-0.893637
3600.114000,-0.888653
3603.113000,-0.887320
3606.113000,-0.879260
3609.113000,-0.871513
