Time(s),Position(V)
909.307000,1.491327
912.307000,1.497140
915.307000,1.509857
918.305000,1.504296
921.305000,1.510221
924.305000,1.521426
927.306000,1.524839
930.306000,1.545208
933.304000,1.554111
936.304000,1.548132
939.304000,1.569215
942.304000,1.566220
945.304000,1.575973
948.305000,1.581314
951.303000,1.597730
954.303000,1.609740
957.303000,1.610219
960.303000,1.624344
963.303000,1.629984
966.302000,1.640930
969.302000,1.656252
972.302000,1.657486
975.302000,1.672025
978.302000,1.677702
981.300000,1.686554
984.301000,1.692860
987.301000,1.709283
990.301000,1.723326
993.301000,1.733008
996.301000,1.733807
999.299000,1.752609
1002.299000,1.751603
1005.300000,1.766724
1008.300000,1.765575
1011.300000,1.781025
1014.298000,1.793185
1017.298000,1.808462
1020.298000,1.807443
1023.298000,1.812783
1026.299000,1.825320
1029.297000,1.842576
1032.297000,1.847842
1035.297000,1.864951
1038.297000,1.863391
1041.297000,1.868252
1044.298000,1.889077
1047.296000,1.894788
1050.296000,1.897746
1053.296000,1.909375
1056.296000,1.930265
1059.296000,1.924979
1062.294000,1.934919
1065.295000,1.955533
1068.295000,1.954548
1071.295000,1.968509
1074.295000,1.973646
1077.293000,1.980108
1080.293000,1.989912
1083.294000,1.994614
1086.294000,1.998931
1089.294000,1.999788
1092.294000,2.015758
1095.292000,2.030407
1098.292000,2.039333
1101.292000,2.034414
1104.293000,2.045048
1107.293000,2.049104
1110.291000,2.052197
1113.291000,2.068049
1116.291000,2.060454
1119.291000,2.085420
1122.292000,2.072944
1125.290000,2.093861
1128.290000,2.084947
1131.290000,2.080147
1134.290000,2.095064
1137.290000,2.105728
1140.290000,2.099161
1143.289000,2.115301
1146.289000,2.098406
1149.289000,2.109845
1152.289000,2.129531
1155.289000,2.116206
1158.287000,2.121685
1161.288000,2.111946
1164.288000,2.114740
1167.288000,2.122732
1170.288000,2.131160
1173.287000,2.133652
1176.287000,2.122882
1179.287000,2.120013
1182.286000,2.124684
1185.287000,2.120156
1188.287000,2.114887
1191.285000,2.129055
1194.285000,2.111446
1197.285000,2.117412
1200.286000,2.123939
1203.286000,2.113364
1206.284000,2.108832
1209.284000,2.109961
1212.284000,2.099052
1215.284000,2.112874
1218.284000,2.088276
1221.283000,2.083448
1224.283000,2.077210
1227.283000,2.073685
1230.283000,2.070602
1233.283000,2.064568
1236.283000,2.059968
1239.282000,2.052245
1242.282000,2.049083
1245.282000,2.051374
1248.282000,2.037341
1251.282000,2.029414
1254.280000,2.024930
1257.280000,2.031012
1260.281000,2.023893
1263.281000,2.006593
1266.281000,1.999036
1269.279000,1.991483
1272.279000,1.982311
1275.279000,1.982532
1278.280000,1.983902
1281.279000,1.969566
1284.279000,1.956070
1287.279000,1.953422
1290.279000,1.945746
1293.277000,1.933179
1296.277000,1.929510
1299.278000,1.925081
1302.278000,1.911558
1305.278000,1.916671
1308.278000,1.901876
1311.276000,1.890719
1314.276000,1.887701
1317.277000,1.874001
1320.277000,1.884077
1323.277000,1.871924
1326.275000,1.855854
1329.275000,1.852557
1332.275000,1.846621
1335.275000,1.832225
1338.275000,1.828778
1341.275000,1.828057
1344.275000,1.812198
1347.275000,1.805267
1350.273000,1.802214
1353.273000,1.805128
1356.275000,1.797584
1359.273000,1.785492
1362.273000,1.781991
1365.273000,1.773611
1368.273000,1.757256
1371.273000,1.758001
1374.271000,1.759398
1377.272000,1.746742
1380.272000,1.734987
1383.272000,1.732009
1386.272000,1.730479
1389.270000,1.711099
1392.270000,1.715807
1395.271000,1.713274
1398.271000,1.703395
1401.271000,1.699738
1404.271000,1.704510
1407.269000,1.683087
1410.269000,1.682421
1413.269000,1.678338
1416.270000,1.677964
1419.270000,1.669540
1422.268000,1.670924
1425.268000,1.662258
1428.269000,1.652893
1431.267000,1.650156
1434.268000,1.652529
1437.268000,1.649731
1440.268000,1.647525
1443.268000,1.642916
1446.266000,1.633254
1449.266000,1.633254
1452.266000,1.631113
1455.267000,1.631215
1458.267000,1.625320
1461.265000,1.623508
1464.265000,1.625697
1467.265000,1.617110
1470.265000,1.620601
1473.265000,1.614214
1476.265000,1.614751
1479.265000,1.611209
1482.265000,1.613735
1485.263000,1.610002
1488.263000,1.617362
1491.263000,1.604729
1494.264000,1.606976
1497.264000,1.606096
1500.262000,1.605443
1503.262000,1.604899
1506.262000,1.605906
1509.262000,1.605232
1512.263000,1.605861
1515.263000,1.608299
1518.261000,1.611335
1521.261000,1.606191
1524.261000,1.611413
1527.261000,1.614486
1530.261000,1.613656
1533.260000,1.615642
1536.260000,1.622495
1539.260000,1.627203
1542.260000,1.626095
1545.260000,1.636793
1548.259000,1.620584
1551.260000,1.628029
1554.260000,1.627696
1557.259000,1.636215
1560.259000,1.643711
1563.259000,1.639788
1566.257000,1.646866
1569.257000,1.651207
1572.258000,1.652271
1575.258000,1.653039
1578.258000,1.656044
1581.256000,1.658227
1584.256000,1.669159
1587.256000,1.669860
1590.257000,1.675340
1593.257000,1.686741
1596.255000,1.675173
1599.255000,1.683519
1602.255000,1.699564
1605.255000,1.696984
1608.255000,1.706213
1611.256000,1.698099
1614.254000,1.709888
1617.254000,1.725706
1620.254000,1.723265
1623.254000,1.734742
1626.254000,1.734987
1629.253000,1.735269
1632.253000,1.741697
1635.253000,1.742292
1638.253000,1.754129
1641.253000,1.756930
1644.251000,1.773730
1647.251000,1.769233
1650.252000,1.770059
1653.252000,1.780740
1656.252000,1.778636
1659.252000,1.789385
1662.250000,1.791727
1665.250000,1.800103
1668.251000,1.805838
1671.251000,1.810907
1674.251000,1.815119
1677.249000,1.825501
1680.249000,1.825803
1683.249000,1.827030
1686.249000,1.839146
1689.250000,1.838874
1692.250000,1.845418
1695.248000,1.848440
1698.248000,1.856283
1701.248000,1.867328
1704.248000,1.863112
1707.249000,1.869830
1710.247000,1.884644
1713.247000,1.874052
1716.247000,1.886082
1719.247000,1.884233
1722.247000,1.894982
1725.246000,1.899609
1728.247000,1.900734
1731.247000,1.912262
1734.245000,1.908090
1737.245000,1.926767
1740.245000,1.928327
1743.244000,1.925978
1746.245000,1.923534
1749.245000,1.929874
1752.245000,1.939372
1755.245000,1.928814
1758.243000,1.958984
1761.243000,1.947912
1764.243000,1.960915
1767.244000,1.961989
1770.244000,1.951835
1773.242000,1.968822
1776.242000,1.969974
1779.242000,1.982328
1782.242000,1.974098
1785.243000,1.982389
1788.243000,1.978028
1791.241000,1.977321
1794.241000,1.991993
1797.241000,1.993791
1800.241000,1.989950
1803.241000,1.991959
1806.240000,1.990052
1809.240000,1.997241
1812.240000,1.999261
1815.240000,2.006777
1818.240000,1.994634
1821.238000,2.017298
1824.239000,2.010285
1827.239000,2.006444
1830.239000,2.027398
1833.239000,2.017495
1836.237000,2.012546
1839.237000,2.013460
1842.237000,2.010166
1845.238000,2.018066
1848.238000,2.024056
1851.238000,2.014419
1854.236000,2.016136
1857.236000,2.017964
1860.236000,2.020531
1863.237000,2.009136
1866.237000,2.020079
1869.235000,2.017210
1872.235000,2.011023
1875.235000,2.012083
1878.235000,2.017801
1881.235000,1.995392
1884.234000,1.993434
1887.234000,2.000257
1890.234000,1.992550
1893.234000,2.012787
1896.234000,1.991544
1899.234000,1.991007
1902.233000,1.996840
1905.233000,1.995436
1908.233000,2.003857
1911.233000,1.990565
1914.233000,2.001725
1917.231000,1.974482
1920.231000,1.987699
1923.232000,1.983960
1926.232000,1.970059
1929.232000,1.965436
1932.230000,1.971018
1935.230000,1.967754
1938.230000,1.964331
1941.231000,1.967938
1944.231000,1.960248
1947.231000,1.947732
1950.229000,1.946103
1953.229000,1.933665
1956.229000,1.947324
1959.229000,1.932611
1962.230000,1.937081
1965.228000,1.920393
1968.229000,1.924704
1971.229000,1.913268
1974.227000,1.916001
1977.227000,1.925084
1980.228000,1.919897
1983.228000,1.918792
1986.228000,1.899130
1989.226000,1.896318
1992.226000,1.902781
1995.226000,1.887034
1998.226000,1.888261
2001.227000,1.878692
2004.225000,1.876234
2007.225000,1.882306
2010.225000,1.878590
2013.225000,1.876452
2016.225000,1.876129
2019.226000,1.857207
2022.224000,1.849300
2025.224000,1.847978
2028.224000,1.857374
2031.224000,1.853040
2034.224000,1.850548
2037.222000,1.843239
2040.223000,1.850646
2043.223000,1.835481
2046.223000,1.846247
2049.223000,1.832456
2052.221000,1.817270
2055.221000,1.812443
2058.222000,1.807636
2061.222000,1.814847
2064.222000,1.810475
2067.222000,1.817423
2070.220000,1.804937
2073.220000,1.800011
2076.220000,1.802558
2079.221000,1.784272
2082.221000,1.784962
2085.219000,1.793763
2088.219000,1.793906
2091.219000,1.779914
2094.219000,1.778163
2097.219000,1.782300
2100.218000,1.777609
2103.218000,1.765181
2106.218000,1.757049
2109.218000,1.756821
2112.218000,1.763807
2115.218000,1.760221
2118.217000,1.768155
2121.217000,1.767271
2124.217000,1.765544
2127.217000,1.757885
2130.216000,1.754448
2133.216000,1.765826
2136.216000,1.749754
2139.215000,1.753316
2142.215000,1.753673
2145.215000,1.744488
2148.215000,1.748166
2151.215000,1.741826
2154.215000,1.748469
2157.215000,1.745039
2160.215000,1.744060
2163.213000,1.738760
2166.213000,1.743339
2169.213000,1.732726
2172.213000,1.738090
2175.213000,1.740548
2178.214000,1.726077
2181.212000,1.734670
2184.212000,1.732199
2187.212000,1.741717
2190.212000,1.730088
2193.212000,1.730523
2196.211000,1.729836
2199.211000,1.730989
2202.211000,1.733501
2205.210000,1.734392
2208.210000,1.733739
2211.210000,1.729823
2214.210000,1.729945
2217.211000,1.731757
2220.209000,1.743614
2223.209000,1.727365
2226.209000,1.736588
2229.209000,1.733467
2232.209000,1.735000
2235.210000,1.736088
2238.208000,1.735048
2241.208000,1.736221
2244.208000,1.734225
2247.208000,1.749053
2250.208000,1.750753
2253.206000,1.744940
2256.207000,1.743553
2259.207000,1.743822
2262.207000,1.752395
2265.207000,1.755900
2268.205000,1.751018
2271.206000,1.746358
2274.207000,1.757889
2277.205000,1.749917
2280.205000,1.761526
2283.205000,1.770052
2286.205000,1.767907
2289.205000,1.771211
2292.203000,1.768039
2295.205000,1.764830
2298.205000,1.785530
2301.203000,1.776222
2304.203000,1.784731
2307.203000,1.788307
2310.203000,1.791968
2313.204000,1.787787
2316.202000,1.797050
2319.202000,1.802272
2322.202000,1.796738
2325.202000,1.797197
2328.202000,1.817716
2331.201000,1.810013
2334.202000,1.821418
2337.202000,1.816098
2340.200000,1.828805
2343.200000,1.825769
2346.200000,1.832398
2349.199000,1.831875
2352.200000,1.836702
2355.200000,1.841580
2358.200000,1.841264
2361.200000,1.846105
2364.198000,1.851551
2367.198000,1.850854
2370.198000,1.857411
2373.199000,1.865628
2376.199000,1.866634
2379.199000,1.865896
2382.197000,1.872988
2385.197000,1.877492
2388.197000,1.887085
2391.198000,1.891450
2394.198000,1.891899
2397.196000,1.894010
2400.196000,1.901353
2403.196000,1.896339
2406.196000,1.905956
2409.196000,1.904198
2412.195000,1.920349
2415.195000,1.923969
2418.195000,1.924700
2421.195000,1.925791
2424.195000,1.933702
2427.194000,1.931581
2430.195000,1.928722
2433.195000,1.942252
2436.193000,1.949809
2439.193000,1.945549
2442.193000,1.956067
2445.193000,1.951097
2448.193000,1.958188
2451.193000,1.958311
2454.193000,1.977545
2457.193000,1.966850
2460.191000,1.967622
2463.191000,1.970168
2466.191000,1.976015
2469.192000,1.985265
2472.191000,1.979965
2475.191000,1.983936
2478.191000,1.986502
2481.191000,1.999958
2484.190000,1.988185
2487.190000,2.004652
2490.191000,1.990708
2493.190000,1.996048
2496.190000,2.004353
2499.188000,2.008456
2502.188000,2.003721
2505.188000,2.003578
2508.188000,2.018321
2511.188000,2.008596
2514.188000,2.008286
2517.188000,2.010054
2520.188000,2.013416
2523.186000,2.029441
2526.186000,2.009666
2529.187000,2.019494
2532.187000,2.014742
2535.187000,2.013423
2538.187000,2.013103
2541.185000,2.025093
2544.185000,2.022833
2547.186000,2.027299
2550.186000,2.017574
2553.186000,2.016017
2556.184000,2.013226
2559.184000,2.015048
2562.184000,2.013804
2565.184000,2.015214
2568.185000,2.029139
2571.183000,2.009422
2574.183000,2.020718
2577.183000,2.009428
2580.182000,2.012403
2583.182000,2.016523
2586.183000,2.003551
2589.183000,2.006729
2592.183000,2.013545
2595.181000,1.999403
2598.181000,1.998407
2601.181000,1.991394
2604.181000,1.990901
2607.182000,1.984340
2610.182000,1.975060
2613.181000,1.993815
2616.181000,1.974179
2619.179000,1.968682
2622.179000,1.969118
2625.180000,1.976032
2628.180000,1.974516
2631.180000,1.968543
2634.180000,1.960741
2637.178000,1.957828
2640.178000,1.942388
2643.178000,1.948126
2646.178000,1.941755
2649.178000,1.937591
2652.178000,1.937836
2655.178000,1.936010
2658.178000,1.932672
2661.176000,1.917728
2664.177000,1.913836
2667.177000,1.916970
2670.177000,1.925040
2673.177000,1.906081
2676.175000,1.904654
2679.175000,1.898001
2682.175000,1.896702
2685.176000,1.897528
2688.176000,1.888387
2691.176000,1.874895
2694.174000,1.875874
2697.174000,1.882632
2700.174000,1.879280
2703.175000,1.860702
2706.175000,1.864139
2709.173000,1.854274
2712.173000,1.852224
2715.173000,1.856357
2718.173000,1.853444
2721.173000,1.849691
2724.172000,1.851435
2727.172000,1.841556
2730.172000,1.836246
2733.172000,1.841043
2736.172000,1.837565
2739.170000,1.833547
2742.171000,1.831905
2745.171000,1.820915
2748.171000,1.814904
2751.171000,1.816540
2754.171000,1.813997
2757.169000,1.817383
2760.169000,1.815139
2763.170000,1.811559
2766.170000,1.812620
2769.170000,1.804084
2772.168000,1.799508
2775.168000,1.801432
2778.168000,1.802697
2781.169000,1.783789
2784.169000,1.792655
2787.169000,1.796683
2790.167000,1.796476
2793.167000,1.787865
2796.167000,1.792716
2799.167000,1.791995
2802.168000,1.792281
2805.166000,1.790469
2808.166000,1.788865
2811.166000,1.791720
2814.166000,1.790326
2817.166000,1.786390
2820.165000,1.786767
2823.165000,1.797142
2826.165000,1.783453
2829.165000,1.795242
2832.165000,1.792101
2835.165000,1.787046
2838.163000,1.784574
2841.164000,1.792002
2844.164000,1.790761
2847.164000,1.792308
2850.164000,1.789929
2853.162000,1.789381
2856.162000,1.798876
2859.163000,1.787777
2862.163000,1.794640
2865.163000,1.793937
2868.162000,1.793501
2871.162000,1.793807
2874.162000,1.805957
2877.160000,1.807232
2880.161000,1.796874
2883.162000,1.799199
2886.160000,1.815901
2889.160000,1.810240
2892.160000,1.811032
2895.159000,1.807130
2898.160000,1.809506
2901.160000,1.807711
2904.160000,1.819524
2907.160000,1.814643
2910.158000,1.823036
2913.158000,1.813021
2916.158000,1.819297
2919.158000,1.821187
2922.158000,1.816094
2925.158000,1.830692
2928.158000,1.830634
2931.156000,1.831732
2934.156000,1.836229
2937.157000,1.843902
2940.157000,1.837552
2943.157000,1.836882
2946.157000,1.843501
2949.155000,1.834985
2952.155000,1.842552
2955.155000,1.850459
2958.156000,1.846764
2961.156000,1.861769
2964.154000,1.846989
2967.154000,1.859332
2970.154000,1.859924
2973.154000,1.858863
2976.155000,1.866627
2979.153000,1.859029
2982.153000,1.863167
2985.153000,1.866508
2988.153000,1.872206
2991.153000,1.879025
2994.152000,1.890213
2997.153000,1.885321
3000.153000,1.887748
3003.151000,1.893826
3006.151000,1.897763
3009.151000,1.895013
3012.151000,1.901849
3015.152000,1.909175
3018.152000,1.907567
3021.150000,1.904939
3024.150000,1.907050
3027.150000,1.908696
3030.149000,1.915002
3033.149000,1.911959
3036.150000,1.929089
3039.149000,1.930578
3042.150000,1.925377
3045.148000,1.937635
3048.148000,1.939984
3051.148000,1.927746
3054.149000,1.936928
3057.149000,1.930778
3060.147000,1.949244
3063.147000,1.952664
3066.147000,1.945131
3069.147000,1.946515
3072.147000,1.954531
3075.146000,1.955921
3078.146000,1.950091
3081.146000,1.954762
3084.146000,1.972024
3087.146000,1.961513
3090.146000,1.960905
3093.145000,1.969532
3096.145000,1.965276
3099.145000,1.970331
3102.145000,1.976868
3105.145000,1.979799
3108.143000,1.972803
3111.143000,1.975328
3114.144000,1.977253
3117.144000,1.987145
3120.144000,1.991228
3123.142000,1.980152
3126.142000,1.978269
3129.142000,1.986727
3132.143000,1.975730
3135.143000,2.000600
3138.143000,1.985330
3141.141000,1.987859
3144.141000,1.982182
3147.141000,1.997102
3150.141000,1.980383
3153.142000,2.003017
3156.140000,1.986319
3159.140000,2.003806
3162.140000,1.988699
3165.140000,1.997697
3168.140000,2.001909
3171.139000,1.986734
3174.139000,2.004489
3177.139000,2.001756
3180.139000,1.997653
3183.139000,2.004248
3186.138000,1.990714
3189.138000,1.988478
3192.139000,1.991656
3195.137000,2.003928
3198.137000,2.007246
3201.137000,1.989229
3204.137000,2.000658
3207.137000,1.996786
3210.137000,1.992655
3213.137000,1.997122
3216.137000,1.983905
3219.135000,1.987743
3222.136000,1.986271
3225.136000,1.977861
3228.134000,1.985792
3231.135000,1.978694
3234.135000,1.983762
3237.135000,1.993822
3240.135000,1.985772
3243.133000,1.980618
3246.133000,1.982491
3249.134000,1.978633
3252.134000,1.980315
3255.134000,1.988138
3258.134000,1.976148
3261.132000,1.976430
3264.132000,1.973659
3267.132000,1.982270
3270.132000,1.969645
3273.132000,1.969206
3276.131000,1.963995
3279.131000,1.970709
3282.131000,1.969464
3285.131000,1.968400
3288.131000,1.960044
3291.130000,1.966867
3294.130000,1.953181
3297.130000,1.956458
3300.130000,1.945304
3303.130000,1.957379
3306.130000,1.947351
3309.129000,1.956737
3312.129000,1.956169
3315.129000,1.945825
3318.129000,1.946423
3321.129000,1.948140
3324.127000,1.948568
3327.128000,1.951848
3330.129000,1.938720
3333.127000,1.939828
3336.127000,1.933348
3339.127000,1.929820
3342.127000,1.943397
3345.127000,1.933974
3348.126000,1.929901
3351.126000,1.949047
3354.126000,1.934362
3357.126000,1.930354
3360.126000,1.921447
3363.124000,1.933828
3366.125000,1.923663
3369.125000,1.923181
3372.125000,1.917096
3375.125000,1.922185
3378.123000,1.924479
3381.123000,1.914801
3384.123000,1.915668
3387.124000,1.922280
3390.124000,1.910266
3393.124000,1.909940
3396.122000,1.907060
3399.122000,1.910501
3402.122000,1.913288
3405.122000,1.905126
3408.122000,1.897491
3411.122000,1.904728
3414.122000,1.902713
3417.122000,1.907013
3420.120000,1.901750
3423.120000,1.900584
3426.121000,1.900330
3429.121000,1.901601
3432.121000,1.901659
3435.119000,1.903253
3438.119000,1.896801
3441.119000,1.909440
3444.119000,1.907989
3447.120000,1.897066
3450.120000,1.900659
3453.119000,1.896128
3456.119000,1.904609
3459.117000,1.898949
3462.117000,1.906098
3465.118000,1.913781
3468.118000,1.912748
3471.118000,1.906941
3474.118000,1.908492
3477.116000,1.915790
3480.116000,1.913805
3483.116000,1.907710
3486.117000,1.905973
3489.117000,1.905198
3492.115000,1.904541
3495.115000,1.903219
3498.115000,1.909930
3501.115000,1.904929
3504.116000,1.905500
3507.114000,1.912068
3510.114000,1.912680
3513.114000,1.909579
3516.114000,1.915539
3519.114000,1.917507
3522.114000,1.919081
3525.113000,1.908379
3528.113000,1.918449
3531.113000,1.935698
3534.113000,1.928198
3537.113000,1.922021
3540.111000,1.932522
3543.112000,1.917759
3546.112000,1.924432
3549.112000,1.929534
3552.112000,1.913587
3555.110000,1.932390
3558.110000,1.942745
3561.110000,1.919689
3564.111000,1.933165
3567.111000,1.935738
3570.111000,1.921379
3573.109000,1.936544
3576.110000,1.931928
3579.108000,1.932349
3582.109000,1.935521
3585.109000,1.935718
3588.109000,1.936663
3591.109000,1.945573
3594.109000,1.933998
3597.107000,1.944138
3600.107000,1.937210
3603.108000,1.948986
3606.108000,1.942544
3609.107000,1.940545
3612.107000,1.948439
3615.106000,1.952712
3618.106000,1.952243
3621.107000,1.956849
3624.107000,1.951094
3627.105000,1.947477
3630.105000,1.933107
3633.105000,1.931054
3636.105000,1.930993
3639.105000,1.937635
3642.106000,1.949764
3645.104000,1.951906
3648.104000,1.934688
3651.104000,1.941817
3654.104000,1.945053
3657.104000,1.954486
3660.103000,1.937781
3663.103000,1.942972
3666.103000,1.939930
3669.103000,1.938407
3672.103000,1.938386
3675.101000,1.931591
3678.101000,1.942646
3681.102000,1.929555
3684.101000,1.926852
3687.101000,1.927229
3690.101000,1.922181
3693.101000,1.933699
3696.101000,1.941436
3699.100000,1.928463
3702.100000,1.924486
3705.100000,1.931295
3708.100000,1.931033
3711.099000,1.923524
3714.099000,1.924214
3717.099000,1.923031
3720.100000,1.939311
3723.098000,1.937135
3726.098000,1.921716
3729.098000,1.927688
3732.098000,1.926298
3735.098000,1.915586
3738.097000,1.930901
3741.097000,1.926488
3744.097000,1.920726
3747.097000,1.927508
3750.097000,1.924408
3753.097000,1.922280
3756.095000,1.929041
3759.096000,1.924418
3762.096000,1.922786
3765.096000,1.929388
3768.096000,1.924343
3771.094000,1.933994
3774.094000,1.921267
3777.095000,1.917116
3780.095000,1.926716
3783.095000,1.922321
3786.095000,1.921474
3789.093000,1.919458
3792.093000,1.914587
3795.093000,1.916518
3798.094000,1.921716
3801.093000,1.918564
3804.093000,1.925706
3807.093000,1.917371
3810.093000,1.912625
3813.091000,1.921474
3816.092000,1.916239
3819.092000,1.909620
3822.092000,1.922161
3825.092000,1.920764
3828.090000,1.919577
3831.090000,1.921828
3834.090000,1.932434
3837.091000,1.921692
3840.090000,1.933923
3843.090000,1.914641
3846.090000,1.916086
3849.090000,1.916946
3852.089000,1.914624
3855.090000,1.931829
3858.088000,1.929748
3861.088000,1.922062
3864.088000,1.923912
3867.088000,1.921056
3870.088000,1.925642
3873.088000,1.919214
3876.087000,1.939542
3879.087000,1.923493
3882.087000,1.922599
3885.087000,1.931645
3888.087000,1.917330
3891.085000,1.927505
3894.086000,1.923636
3897.086000,1.929646
3900.086000,1.914050
