Time(s),Ch 1  (V),
0.000000,3.986125
2.000000E-8,3.840500
4.000000E-8,3.215813
6.000000E-8,2.927688
8.000000E-8,3.273938
1.000000E-7,2.982063
1.200000E-7,2.469250
1.400000E-7,2.601125
1.600000E-7,2.553625
1.800000E-7,2.291438
2.000000E-7,2.207688
2.200000E-7,2.044875
2.400000E-7,2.000812
2.600000E-7,1.974875
2.800000E-7,1.717375
3.000000E-7,1.727688
3.200000E-7,1.764250
3.400000E-7,1.491750
3.600000E-7,1.470187
3.800000E-7,1.535187
4.000000E-7,1.342375
4.200000E-7,1.280813
4.400000E-7,1.349562
4.600000E-7,1.175812
4.800000E-7,1.112688
5.000000E-7,1.193625
5.200000E-7,1.092688
5.400000E-7,1.032687
5.600000E-7,1.065813
5.800000E-7,1.004875
6.000000E-7,0.928000
6.200000E-7,0.953000
6.400000E-7,0.884563
6.600000E-7,0.851750
6.800000E-7,0.862375
7.000000E-7,0.826438
7.200000E-7,0.800813
7.400000E-7,0.783000
7.600000E-7,0.767062
7.800000E-7,0.724562
8.000000E-7,0.738938
8.200000E-7,0.710187
8.400000E-7,0.702375
8.600000E-7,0.706438
8.800000E-7,0.658312
9.000000E-7,0.644563
9.200000E-7,0.669563
9.400000E-7,0.633625
9.600000E-7,0.593313
9.800000E-7,0.608313
1.000000E-6,0.600812
1.020000E-6,0.560813
1.040000E-6,0.560500
1.060000E-6,0.579250
1.080000E-6,0.538312
1.100000E-6,0.542375
1.120000E-6,0.543000
1.140000E-6,0.538625
1.160000E-6,0.498938
1.180000E-6,0.513938
1.200000E-6,0.502062
1.220000E-6,0.470188
1.240000E-6,0.491438
1.260000E-6,0.473313
1.280000E-6,0.476750
1.300000E-6,0.481438
1.320000E-6,0.466125
1.340000E-6,0.473313
1.360000E-6,0.455500
1.380000E-6,0.469250
1.400000E-6,0.419250
1.420000E-6,0.444250
1.440000E-6,0.437063
1.460000E-6,0.437063
1.480000E-6,0.440812
1.500000E-6,0.393625
1.520000E-6,0.437063
1.540000E-6,0.415187
1.560000E-6,0.418938
1.580000E-6,0.404562
1.600000E-6,0.400500
1.620000E-6,0.400500
1.640000E-6,0.379563
1.660000E-6,0.378312
1.680000E-6,0.397688
1.700000E-6,0.382375
1.720000E-6,0.382375
1.740000E-6,0.367688
1.760000E-6,0.372063
1.780000E-6,0.367688
1.800000E-6,0.353625
1.820000E-6,0.368000
1.840000E-6,0.342375
1.860000E-6,0.342688
1.880000E-6,0.342375
1.900000E-6,0.357375
1.920000E-6,0.331437
1.940000E-6,0.357063
1.960000E-6,0.342688
1.980000E-6,0.328000
2.000000E-6,0.335188
2.020000E-6,0.328000
2.040000E-6,0.320500
2.060000E-6,0.339250
2.080000E-6,0.324563
2.100000E-6,0.323625
2.120000E-6,0.303312
2.140000E-6,0.346125
2.160000E-6,0.298625
2.180000E-6,0.298938
2.200000E-6,0.324250
2.220000E-6,0.313625
2.240000E-6,0.299563
2.260000E-6,0.302063
2.280000E-6,0.309563
2.300000E-6,0.281125
2.320000E-6,0.306125
2.340000E-6,0.265500
2.360000E-6,0.280813
2.380000E-6,0.292063
2.400000E-6,0.284562
2.420000E-6,0.302375
2.440000E-6,0.273313
2.460000E-6,0.284562
2.480000E-6,0.277375
2.500000E-6,0.276438
2.520000E-6,0.255812
2.540000E-6,0.280187
2.560000E-6,0.258937
2.580000E-6,0.248312
2.600000E-6,0.269562
2.620000E-6,0.241125
2.640000E-6,0.244250
2.660000E-6,0.243938
2.680000E-6,0.258937
2.700000E-6,0.258937
2.720000E-6,0.241437
2.740000E-6,0.247375
2.760000E-6,0.233625
2.780000E-6,0.233000
2.800000E-6,0.230188
2.820000E-6,0.226438
2.840000E-6,0.226125
2.860000E-6,0.222688
2.880000E-6,0.237375
2.900000E-6,0.243938
2.920000E-6,0.244250
2.940000E-6,0.222375
2.960000E-6,0.229563
2.980000E-6,0.219562
3.000000E-6,0.200813
3.020000E-6,0.189562
3.040000E-6,0.218312
3.060000E-6,0.201125
3.080000E-6,0.204563
3.100000E-6,0.190188
3.120000E-6,0.207687
3.140000E-6,0.193312
3.160000E-6,0.211438
3.180000E-6,0.189562
3.200000E-6,0.164250
3.220000E-6,0.212063
3.240000E-6,0.161125
3.260000E-6,0.193000
3.280000E-6,0.186125
3.300000E-6,0.215813
3.320000E-6,0.189562
3.340000E-6,0.168000
3.360000E-6,0.208000
3.380000E-6,0.163625
3.400000E-6,0.194250
3.420000E-6,0.178937
3.440000E-6,0.178313
3.460000E-6,0.179250
3.480000E-6,0.146125
3.500000E-6,0.193625
3.520000E-6,0.186438
3.540000E-6,0.160812
3.560000E-6,0.163938
3.580000E-6,0.157062
3.600000E-6,0.167688
3.620000E-6,0.157375
3.640000E-6,0.157062
3.660000E-6,0.138937
3.680000E-6,0.149875
3.700000E-6,0.160812
3.720000E-6,0.139563
3.740000E-6,0.148938
3.760000E-6,0.142375
3.780000E-6,0.132062
3.800000E-6,0.157062
3.820000E-6,0.135188
3.840000E-6,0.146125
3.860000E-6,0.143000
3.880000E-6,0.153000
3.900000E-6,0.131750
3.920000E-6,0.128000
3.940000E-6,0.124563
3.960000E-6,0.131438
3.980000E-6,0.135500
4.000000E-6,0.109875
4.020000E-6,0.105813
4.040000E-6,0.139563
4.060000E-6,0.116437
4.080000E-6,0.120500
4.100000E-6,0.110188
4.120000E-6,0.146125
4.140000E-6,0.116750
4.160000E-6,0.106750
4.180000E-6,0.105813
4.200000E-6,0.123938
4.220000E-6,0.106750
4.240000E-6,0.113625
4.260000E-6,0.124250
4.280000E-6,0.109875
4.300000E-6,0.123938
4.320000E-6,0.098937
4.340000E-6,0.109875
4.360000E-6,0.091438
4.380000E-6,0.099562
4.400000E-6,0.091438
4.420000E-6,0.088000
4.440000E-6,0.084562
4.460000E-6,0.091438
4.480000E-6,0.084562
4.500000E-6,0.095813
4.520000E-6,0.108625
4.540000E-6,0.099875
4.560000E-6,0.083625
4.580000E-6,0.095188
4.600000E-6,0.088313
4.620000E-6,0.076750
4.640000E-6,0.092375
4.660000E-6,0.080187
4.680000E-6,0.088000
4.700000E-6,0.088000
4.720000E-6,0.088625
4.740000E-6,0.076750
4.760000E-6,0.073313
4.780000E-6,0.069562
4.800000E-6,0.073625
4.820000E-6,0.069875
4.840000E-6,0.066437
4.860000E-6,0.058625
4.880000E-6,0.092063
4.900000E-6,0.087375
4.920000E-6,0.066437
4.940000E-6,0.062062
4.960000E-6,0.066437
4.980000E-6,0.062375
5.000000E-6,0.059250
5.020000E-6,0.066125
5.040000E-6,0.048313
5.060000E-6,0.084562
5.080000E-6,0.065812
5.100000E-6,0.069562
5.120000E-6,0.040813
5.140000E-6,0.099250
5.160000E-6,0.036750
5.180000E-6,0.040813
5.200000E-6,0.062375
5.220000E-6,0.033625
5.240000E-6,0.069875
5.260000E-6,0.040813
5.280000E-6,0.065812
5.300000E-6,0.056125
5.320000E-6,0.043625
5.340000E-6,0.069875
5.360000E-6,0.040813
5.380000E-6,0.055188
5.400000E-6,0.055188
5.420000E-6,0.033625
5.440000E-6,0.055188
5.460000E-6,0.052062
5.480000E-6,0.069250
5.500000E-6,0.037375
5.520000E-6,0.040813
5.540000E-6,0.048000
5.560000E-6,0.037062
5.580000E-6,0.040813
5.600000E-6,0.047688
5.620000E-6,0.033938
5.640000E-6,0.043938
5.660000E-6,0.040813
5.680000E-6,0.041125
5.700000E-6,0.040500
5.720000E-6,0.051750
5.740000E-6,0.022375
5.760000E-6,0.015187
5.780000E-6,0.040813
5.800000E-6,0.058625
5.820000E-6,0.033625
5.840000E-6,0.018937
5.860000E-6,0.040813
5.880000E-6,0.026125
5.900000E-6,0.062688
5.920000E-6,0.029563
5.940000E-6,0.033313
5.960000E-6,0.044875
5.980000E-6,0.022062
6.000000E-6,0.048000
6.020000E-6,0.051438
6.040000E-6,0.033938
6.060000E-6,0.040813
