Time(s),Position(V)
513.342000,-1.253663
516.343000,-1.211357
519.341000,-1.169306
522.341000,-1.126949
525.341000,-1.081923
528.341000,-1.035527
531.341000,-0.986728
534.342000,-0.943218
537.340000,-0.893654
540.340000,-0.846796
543.340000,-0.801110
546.340000,-0.759956
549.340000,-0.716647
552.338000,-0.670486
555.339000,-0.629427
558.339000,-0.601562
561.338000,-0.568512
564.338000,-0.528861
567.338000,-0.493751
570.338000,-0.447627
573.339000,-0.391023
576.337000,-0.353411
579.337000,-0.316979
582.337000,-0.284236
585.337000,-0.267979
588.337000,-0.255911
591.335000,-0.187582
594.336000,-0.155060
597.336000,-0.124954
600.336000,-0.093621
603.336000,-0.064651
606.336000,-0.034732
609.334000,-0.005912
612.335000,0.021519
615.335000,0.045753
618.335000,0.069543
621.335000,0.101032
624.333000,0.107284
627.333000,0.133381
630.333000,0.169575
633.334000,0.187015
636.334000,0.203159
639.332000,0.226006
642.332000,0.241460
645.332000,0.258917
648.332000,0.270988
651.333000,0.275207
654.333000,0.296848
657.331000,0.308726
660.331000,0.314205
663.331000,0.321307
666.331000,0.335306
669.331000,0.321844
672.330000,0.348047
675.330000,0.353551
678.330000,0.339345
681.329000,0.348448
684.329000,0.339729
687.329000,0.361662
690.330000,0.345287
693.330000,0.333769
696.328000,0.331247
699.328000,0.321844
702.328000,0.312166
705.328000,0.306934
708.328000,0.321474
711.327000,0.291905
714.327000,0.279378
717.327000,0.267942
720.327000,0.256438
723.327000,0.242096
726.327000,0.228821
729.326000,0.213683
732.326000,0.196900
735.326000,0.183799
738.326000,0.162984
741.326000,0.142971
744.324000,0.124971
747.324000,0.101260
750.325000,0.078320
753.325000,0.055704
756.325000,0.031768
759.323000,0.010209
762.323000,-0.015688
765.323000,-0.041817
768.324000,-0.069407
771.324000,-0.097174
774.324000,-0.124097
777.322000,-0.150593
780.322000,-0.180029
783.322000,-0.207714
786.322000,-0.238384
789.323000,-0.267075
792.321000,-0.294373
795.321000,-0.331022
798.321000,-0.350583
801.320000,-0.395969
804.320000,-0.430212
807.321000,-0.459114
810.321000,-0.486555
813.321000,-0.522929
816.319000,-0.550461
819.319000,-0.594403
822.319000,-0.629587
825.319000,-0.664612
828.320000,-0.700129
831.318000,-0.735144
834.318000,-0.771950
837.319000,-0.806420
840.317000,-0.844593
843.317000,-0.880994
846.318000,-0.919231
849.318000,-0.957370
852.318000,-0.996005
855.316000,-1.032634
858.317000,-1.067138
861.317000,-1.104849
864.315000,-1.138221
867.316000,-1.173416
870.316000,-1.204980
873.316000,-1.239743
876.316000,-1.269797
879.314000,-1.300226
882.315000,-1.330053
885.316000,-1.362399
888.314000,-1.390862
891.314000,-1.419860
894.314000,-1.448843
897.314000,-1.478432
900.314000,-1.508385
903.312000,-1.540639
906.313000,-1.572081
909.313000,-1.605375
912.313000,-1.633744
915.313000,-1.666038
918.311000,-1.699030
921.311000,-1.727066
924.312000,-1.754911
927.312000,-1.783045
930.312000,-1.807252
933.312000,-1.831521
936.310000,-1.856116
939.310000,-1.874459
942.310000,-1.897426
945.310000,-1.914206
948.310000,-1.931322
951.310000,-1.947602
954.309000,-1.960823
957.309000,-1.978514
960.309000,-1.991656
963.310000,-2.006766
966.308000,-2.017964
969.308000,-2.026647
972.308000,-2.036349
975.308000,-2.048046
978.308000,-2.057626
981.308000,-2.058309
984.307000,-2.073053
987.307000,-2.078529
990.308000,-2.085362
993.306000,-2.093680
996.306000,-2.093779
999.306000,-2.091991
1002.306000,-2.102981
1005.306000,-2.107676
1008.306000,-2.107679
1011.306000,-2.104052
1014.306000,-2.084240
1017.304000,-2.094139
1020.304000,-2.107091
1023.305000,-2.080732
1026.305000,-2.086759
1029.305000,-2.093636
1032.303000,-2.062997
1035.303000,-2.065832
1038.303000,-2.057956
1041.304000,-2.048896
1044.304000,-2.041774
1047.302000,-2.028333
1050.302000,-2.025069
1053.302000,-2.010683
1056.302000,-2.003602
1059.301000,-1.989154
1062.302000,-1.977759
1065.302000,-1.967251
1068.302000,-1.950400
1071.300000,-1.943050
1074.300000,-1.927749
1077.300000,-1.908009
1080.301000,-1.898381
1083.301000,-1.882373
1086.299000,-1.863326
1089.299000,-1.843300
1092.300000,-1.821537
1095.298000,-1.798281
1098.298000,-1.778058
1101.299000,-1.757141
1104.298000,-1.732763
1107.298000,-1.704843
1110.298000,-1.676383
1113.298000,-1.649884
1116.298000,-1.624800
1119.296000,-1.598297
1122.297000,-1.571210
1125.297000,-1.539878
1128.297000,-1.513318
1131.297000,-1.488369
1134.297000,-1.461479
1137.295000,-1.438332
1140.296000,-1.411198
1143.296000,-1.384240
1146.295000,-1.360848
1149.295000,-1.332575
1152.295000,-1.306233
1155.295000,-1.283769
1158.293000,-1.256220
1161.294000,-1.232454
1164.294000,-1.204262
1167.294000,-1.180623
1170.294000,-1.152363
1173.294000,-1.127142
1176.292000,-1.098026
1179.293000,-1.070939
1182.293000,-1.041683
1185.293000,-1.014464
1188.293000,-0.983685
1191.291000,-0.955894
1194.291000,-0.926571
1197.291000,-0.895785
1200.292000,-0.872897
1203.291000,-0.839313
1206.291000,-0.814232
1209.291000,-0.787873
1212.291000,-0.760432
1215.289000,-0.733831
1218.290000,-0.710946
1221.290000,-0.683037
1224.290000,-0.660121
1227.290000,-0.638643
1230.290000,-0.613416
1233.288000,-0.603734
1236.288000,-0.589222
1239.289000,-0.567458
1242.289000,-0.545372
1245.289000,-0.523908
1248.287000,-0.510412
1251.287000,-0.490835
1254.287000,-0.470669
1257.288000,-0.439693
1260.288000,-0.405454
1263.286000,-0.391614
1266.286000,-0.378720
1269.286000,-0.374369
1272.286000,-0.357970
1275.286000,-0.323397
1278.285000,-0.309674
1281.285000,-0.308515
1284.285000,-0.293958
1287.285000,-0.273102
1290.285000,-0.260358
1293.285000,-0.269611
1296.284000,-0.262557
1299.284000,-0.248416
1302.284000,-0.218449
1305.284000,-0.208339
1308.284000,-0.204644
1311.282000,-0.195799
1314.282000,-0.183561
1317.283000,-0.205834
1320.283000,-0.179043
1323.283000,-0.173056
1326.281000,-0.184931
1329.281000,-0.158524
1332.281000,-0.176952
1335.282000,-0.166533
1338.282000,-0.162049
1341.282000,-0.166053
1344.280000,-0.169412
1347.280000,-0.162436
1350.281000,-0.174175
1353.279000,-0.162963
1356.280000,-0.153625
1359.280000,-0.161345
1362.280000,-0.185067
1365.280000,-0.187297
1368.278000,-0.193919
1371.278000,-0.176806
1374.279000,-0.195234
1377.279000,-0.210002
1380.279000,-0.194167
1383.278000,-0.222899
1386.278000,-0.231629
1389.278000,-0.242630
1392.276000,-0.245846
1395.278000,-0.262761
1398.276000,-0.261527
1401.276000,-0.281598
1404.276000,-0.293071
1407.276000,-0.303827
1410.276000,-0.312492
1413.277000,-0.327888
1416.275000,-0.340765
1419.275000,-0.351164
1422.275000,-0.372034
1425.274000,-0.381063
1428.274000,-0.380556
1431.274000,-0.416040
1434.275000,-0.429760
1437.274000,-0.446689
1440.274000,-0.463666
1443.274000,-0.461541
1446.272000,-0.492215
1449.272000,-0.508447
1452.273000,-0.532308
1455.273000,-0.547979
1458.273000,-0.553310
1461.273000,-0.590690
1464.271000,-0.606613
1467.271000,-0.629597
1470.271000,-0.647070
1473.272000,-0.667372
1476.272000,-0.686385
1479.270000,-0.706802
1482.270000,-0.726866
1485.270000,-0.750417
1488.270000,-0.771599
1491.271000,-0.790347
1494.269000,-0.808307
1497.269000,-0.832824
1500.269000,-0.855002
1503.269000,-0.876364
1506.269000,-0.896322
1509.267000,-0.920044
1512.268000,-0.943993
1515.268000,-0.961446
1518.268000,-0.986479
1521.268000,-1.007610
1524.268000,-1.029785
1527.266000,-1.047530
1530.267000,-1.068913
1533.267000,-1.089653
1536.267000,-1.112181
1539.267000,-1.128200
1542.265000,-1.149477
1545.265000,-1.168466
1548.265000,-1.187262
1551.266000,-1.204959
1554.266000,-1.222480
1557.266000,-1.240949
1560.264000,-1.255693
1563.264000,-1.273758
1566.264000,-1.288804
1569.265000,-1.301728
1572.265000,-1.320266
1575.263000,-1.334193
1578.263000,-1.349392
1581.263000,-1.362246
1584.263000,-1.375786
1587.263000,-1.388823
1590.262000,-1.407438
1593.262000,-1.417565
1596.262000,-1.431710
1599.262000,-1.442565
1602.262000,-1.454167
1605.260000,-1.463223
1608.261000,-1.473959
1611.261000,-1.486472
1614.261000,-1.496647
1617.261000,-1.508997
1620.261000,-1.521187
1623.259000,-1.531325
1626.259000,-1.540306
1629.260000,-1.549094
1632.260000,-1.557361
1635.260000,-1.563014
1638.258000,-1.574035
1641.258000,-1.580450
1644.258000,-1.579985
1647.259000,-1.591227
1650.259000,-1.591828
1653.259000,-1.603281
1656.257000,-1.603288
1659.257000,-1.608271
1662.257000,-1.612504
1665.257000,-1.618154
1668.258000,-1.612912
1671.256000,-1.617892
1674.256000,-1.618443
1677.256000,-1.602771
1680.256000,-1.611433
1683.256000,-1.617640
1686.255000,-1.600854
1689.255000,-1.591475
1692.255000,-1.600374
1695.255000,-1.583421
1698.255000,-1.602394
1701.255000,-1.590751
1704.253000,-1.578496
1707.255000,-1.579424
1710.253000,-1.560244
1713.253000,-1.555767
1716.253000,-1.552242
1719.253000,-1.545650
1722.253000,-1.533738
1725.252000,-1.529333
1728.252000,-1.536227
1731.252000,-1.507797
1734.252000,-1.502892
1737.252000,-1.486034
1740.252000,-1.480679
1743.250000,-1.467554
1746.251000,-1.454861
1749.251000,-1.445114
1752.251000,-1.440522
1755.251000,-1.421981
1758.249000,-1.412877
1761.249000,-1.402016
1764.250000,-1.386545
1767.250000,-1.374038
1770.250000,-1.363418
1773.250000,-1.347370
1776.248000,-1.333075
1779.248000,-1.321476
1782.248000,-1.306556
1785.249000,-1.290327
1788.249000,-1.282470
1791.247000,-1.267343
1794.247000,-1.252946
1797.247000,-1.236170
1800.247000,-1.223102
1803.248000,-1.218979
1806.246000,-1.193088
1809.246000,-1.175646
1812.246000,-1.157238
1815.246000,-1.139425
1818.246000,-1.125395
1821.244000,-1.109197
1824.245000,-1.096146
1827.245000,-1.076263
1830.245000,-1.053126
1833.245000,-1.040510
1836.245000,-1.017768
1839.243000,-1.006271
1842.244000,-0.984246
1845.244000,-0.966705
1848.244000,-0.951625
1851.244000,-0.931391
1854.242000,-0.913972
1857.242000,-0.894459
1860.242000,-0.878319
1863.243000,-0.860574
1866.243000,-0.841577
1869.241000,-0.822166
1872.241000,-0.805876
1875.241000,-0.791259
1878.241000,-0.772375
1881.242000,-0.762485
1884.242000,-0.741188
1887.240000,-0.725839
1890.240000,-0.711946
1893.240000,-0.697199
1896.240000,-0.678645
1899.240000,-0.668463
1902.239000,-0.651592
1905.239000,-0.640424
1908.239000,-0.642882
1911.239000,-0.613004
1914.239000,-0.600719
1917.237000,-0.589776
1920.238000,-0.588596
1923.238000,-0.585754
1926.238000,-0.576093
1929.238000,-0.546579
1932.238000,-0.532471
1935.236000,-0.534436
1938.236000,-0.506057
1941.237000,-0.499357
1944.237000,-0.503732
1947.237000,-0.497093
1950.235000,-0.489131
1953.235000,-0.474979
1956.235000,-0.468986
1959.236000,-0.458373
1962.236000,-0.435315
1965.234000,-0.446098
1968.234000,-0.423369
1971.234000,-0.414591
1974.234000,-0.434101
1977.234000,-0.404213
1980.235000,-0.422726
1983.233000,-0.392910
1986.233000,-0.411029
1989.233000,-0.387654
1992.233000,-0.384316
1995.233000,-0.381287
1998.232000,-0.403088
2001.232000,-0.382045
2004.232000,-0.382640
2007.232000,-0.373132
2010.232000,-0.393253
2013.232000,-0.384639
2016.230000,-0.394371
2019.231000,-0.394341
2022.231000,-0.394365
2025.230000,-0.395551
2028.230000,-0.388035
2031.230000,-0.397951
2034.230000,-0.404526
2037.229000,-0.405406
2040.229000,-0.403302
2043.229000,-0.411814
2046.229000,-0.399171
2049.229000,-0.424603
2052.229000,-0.425731
2055.227000,-0.431368
2058.228000,-0.435406
2061.228000,-0.441080
2064.228000,-0.448572
2067.228000,-0.452999
2070.226000,-0.455072
2073.226000,-0.464754
2076.227000,-0.469839
2079.227000,-0.475489
2082.227000,-0.476533
2085.225000,-0.488003
2088.225000,-0.493296
2091.225000,-0.507961
2094.225000,-0.523544
2097.226000,-0.536489
2100.226000,-0.545882
2103.224000,-0.548251
2106.224000,-0.562750
2109.224000,-0.571347
2112.224000,-0.581267
2115.225000,-0.596663
2118.223000,-0.606515
2121.223000,-0.620752
2124.223000,-0.629720
2127.223000,-0.641951
2130.223000,-0.651527
2133.223000,-0.661664
2136.222000,-0.674317
2139.222000,-0.684760
2142.222000,-0.689445
2145.222000,-0.712218
2148.222000,-0.722406
2151.220000,-0.734090
2154.221000,-0.747273
2157.221000,-0.760786
2160.221000,-0.773398
2163.221000,-0.778483
2166.219000,-0.795137
2169.219000,-0.807114
2172.219000,-0.821357
2175.220000,-0.836002
2178.220000,-0.844314
2181.218000,-0.860713
2184.218000,-0.873050
2187.218000,-0.885199
2190.218000,-0.894854
2193.219000,-0.910896
2196.219000,-0.922291
2199.217000,-0.935555
2202.217000,-0.947909
2205.217000,-0.959695
2208.217000,-0.971073
2211.217000,-0.985327
2214.216000,-0.990688
2217.216000,-1.005142
2220.216000,-1.017227
2223.216000,-1.012971
2226.216000,-1.040738
2229.214000,-1.047782
2232.215000,-1.060346
2235.215000,-1.067115
2238.215000,-1.080274
2241.215000,-1.088303
2244.215000,-1.100419
2247.213000,-1.108591
2250.213000,-1.119082
2253.214000,-1.127458
2256.214000,-1.132248
2259.214000,-1.135733
2262.212000,-1.148199
2265.212000,-1.157078
2268.212000,-1.163856
2271.213000,-1.164982
2274.213000,-1.169493
2277.211000,-1.174004
2280.211000,-1.188441
2283.211000,-1.188618
2286.211000,-1.193864
2289.211000,-1.201329
2292.212000,-1.202753
2295.210000,-1.202610
2298.210000,-1.200598
2301.210000,-1.212251
2304.210000,-1.218435
2307.210000,-1.222130
2310.209000,-1.222603
2313.209000,-1.206428
2316.209000,-1.230584
2319.209000,-1.229310
2322.209000,-1.230516
2325.207000,-1.224856
2328.207000,-1.232114
2331.208000,-1.217157
2334.208000,-1.226390
2337.208000,-1.231842
2340.207000,-1.218214
2343.207000,-1.237196
2346.207000,-1.231241
2349.206000,-1.218248
2352.206000,-1.215790
2355.206000,-1.229561
2358.206000,-1.208757
2361.205000,-1.220087
2364.205000,-1.219995
2367.205000,-1.196277
2370.205000,-1.194659
2373.205000,-1.200068
2376.205000,-1.194030
2379.205000,-1.183692
2382.203000,-1.201444
2385.203000,-1.182346
2388.204000,-1.189964
2391.204000,-1.186861
2394.204000,-1.160511
2397.203000,-1.161382
2400.203000,-1.157901
2403.203000,-1.164642
2406.201000,-1.142821
2409.202000,-1.138731
2412.202000,-1.137184
2415.202000,-1.147957
2418.202000,-1.126044
2421.200000,-1.123328
2424.200000,-1.107153
2427.200000,-1.106395
2430.201000,-1.114891
2433.201000,-1.085200
2436.201000,-1.095639
2439.199000,-1.069086
2442.199000,-1.061624
2445.199000,-1.075681
2448.200000,-1.046374
2451.200000,-1.038461
2454.198000,-1.033130
2457.198000,-1.022690
2460.198000,-1.013920
2463.198000,-1.028990
2466.198000,-1.002742
2469.197000,-0.997262
2472.197000,-0.973521
2475.197000,-0.973844
2478.197000,-0.957101
2481.197000,-0.959121
2484.197000,-0.943418
2487.196000,-0.936116
2490.196000,-0.929899
2493.196000,-0.919663
2496.196000,-0.905185
2499.196000,-0.902387
2502.195000,-0.885403
2505.195000,-0.892328
2508.196000,-0.874052
2511.194000,-0.860890
2514.194000,-0.851086
2517.194000,-0.840092
2520.194000,-0.832613
2523.194000,-0.825474
2526.193000,-0.814120
2529.193000,-0.804051
2532.193000,-0.818709
2535.193000,-0.793574
2538.193000,-0.786112
2541.191000,-0.776947
2544.191000,-0.766575
2547.192000,-0.757740
2550.192000,-0.756210
2553.192000,-0.746124
2556.192000,-0.737105
2559.190000,-0.729555
2562.190000,-0.745611
2565.191000,-0.715739
2568.191000,-0.711014
2571.191000,-0.721845
2574.189000,-0.693966
2577.189000,-0.713224
2580.189000,-0.685705
2583.189000,-0.691365
2586.190000,-0.678859
2589.188000,-0.675986
2592.188000,-0.670734
2595.188000,-0.651004
2598.188000,-0.660461
2601.188000,-0.651656
2604.187000,-0.655742
2607.187000,-0.639724
2610.187000,-0.647998
2613.187000,-0.632069
2616.187000,-0.619830
2619.187000,-0.642321
2622.185000,-0.614663
2625.186000,-0.615816
2628.186000,-0.598795
2631.186000,-0.623628
2634.186000,-0.603676
2637.184000,-0.599923
2640.184000,-0.596061
2643.185000,-0.612926
2646.185000,-0.608711
2649.185000,-0.588436
2652.185000,-0.598417
2655.183000,-0.599033
2658.183000,-0.583099
2661.183000,-0.588107
2664.184000,-0.591785
2667.184000,-0.579934
2670.182000,-0.583534
2673.182000,-0.606392
2676.182000,-0.608106
2679.182000,-0.608228
2682.183000,-0.599655
2685.181000,-0.588885
2688.181000,-0.605940
2691.181000,-0.613630
2694.181000,-0.587692
2697.181000,-0.612202
2700.181000,-0.620344
2703.180000,-0.605583
2706.180000,-0.606800
2709.180000,-0.623043
2712.180000,-0.629383
2715.180000,-0.632687
2718.178000,-0.636529
2721.179000,-0.637644
2724.179000,-0.640061
2727.179000,-0.639486
2730.179000,-0.649457
2733.177000,-0.643786
2736.177000,-0.652285
2739.177000,-0.658815
2742.178000,-0.667508
2745.178000,-0.670319
2748.178000,-0.661443
2751.176000,-0.671907
2754.176000,-0.687429
2757.176000,-0.687585
2760.177000,-0.671091
2763.177000,-0.690662
2766.175000,-0.707282
2769.175000,-0.711184
2772.175000,-0.716328
2775.175000,-0.720917
2778.175000,-0.724748
2781.174000,-0.731193
2784.174000,-0.734049
2787.174000,-0.745743
2790.174000,-0.754204
2793.174000,-0.755149
2796.174000,-0.742891
2799.173000,-0.757315
2802.173000,-0.776376
2805.173000,-0.757866
2808.173000,-0.788614
2811.173000,-0.793642
2814.171000,-0.793890
2817.171000,-0.802694
2820.171000,-0.806525
2823.171000,-0.813093
2826.171000,-0.814664
2829.171000,-0.822061
2832.171000,-0.839901
2835.171000,-0.838732
2838.170000,-0.837420
2841.170000,-0.849427
2844.170000,-0.864554
2847.170000,-0.865081
2850.170000,-0.873916
2853.168000,-0.881762
2856.168000,-0.887025
2859.169000,-0.881745
2862.169000,-0.899025
2865.169000,-0.903495
2868.167000,-0.914095
2871.167000,-0.916019
2874.167000,-0.923671
2877.168000,-0.925524
2880.168000,-0.937021
2883.168000,-0.942201
2886.166000,-0.942045
2889.166000,-0.949218
2892.166000,-0.954728
2895.166000,-0.960558
2898.167000,-0.964159
2901.165000,-0.972480
2904.165000,-0.979932
2907.165000,-0.985109
2910.165000,-0.959270
2913.165000,-0.987214
2916.166000,-0.996181
2919.164000,-0.997541
2922.165000,-1.005329
2925.163000,-1.005962
2928.163000,-1.014365
2931.163000,-1.021759
2934.163000,-1.023992
2937.164000,-1.024193
2940.164000,-1.029748
2943.162000,-1.026726
2946.162000,-1.033188
2949.162000,-1.039042
2952.162000,-1.041503
2955.163000,-1.046986
2958.161000,-1.047129
2961.161000,-1.046575
2964.161000,-1.049145
2967.161000,-1.047044
2970.161000,-1.047551
2973.159000,-1.056920
2976.160000,-1.056206
2979.160000,-1.041020
2982.160000,-1.054475
2985.160000,-1.050304
2988.158000,-1.042683
2991.158000,-1.064290
2994.159000,-1.065493
2997.159000,-1.062209
3000.159000,-1.043288
3003.159000,-1.059962
3006.157000,-1.045477
3009.157000,-1.053405
3012.157000,-1.043594
3015.158000,-1.032960
3018.158000,-1.035272
3021.156000,-1.035445
3024.156000,-1.049825
3027.156000,-1.026579
3030.156000,-1.048227
3033.157000,-1.025804
3036.155000,-1.020957
3039.155000,-1.041367
3042.155000,-1.021541
3045.154000,-1.037648
3048.154000,-1.020161
3051.154000,-1.010830
3054.155000,-1.024988
3057.155000,-0.996538
3060.153000,-1.015433
3063.153000,-1.001359
3066.153000,-0.983743
3069.153000,-0.981118
3072.154000,-0.983583
3075.154000,-0.970985
3078.152000,-0.967952
3081.152000,-0.963910
3084.152000,-0.958094
3087.152000,-0.957288
3090.152000,-0.946529
3093.151000,-0.941681
3096.151000,-0.945587
3099.151000,-0.943680
3102.151000,-0.924259
3105.151000,-0.915567
3108.149000,-0.915468
3111.150000,-0.908537
3114.150000,-0.907078
3117.150000,-0.903366
3120.150000,-0.894932
3123.150000,-0.893796
3126.148000,-0.892148
3129.148000,-0.886634
3132.149000,-0.884499
3135.149000,-0.876497
3138.149000,-0.850596
3141.147000,-0.855590
3144.147000,-0.834887
3147.147000,-0.834642
3150.148000,-0.823043
3153.148000,-0.820677
3156.146000,-0.811016
3159.146000,-0.803425
3162.146000,-0.798210
3165.146000,-0.796562
3168.146000,-0.799475
3171.145000,-0.781669
3174.146000,-0.779258
3177.146000,-0.775298
3180.144000,-0.763934
3183.144000,-0.776291
3186.144000,-0.748153
3189.145000,-0.745978
3192.145000,-0.732652
3195.145000,-0.751787
3198.143000,-0.735252
3201.143000,-0.737554
3204.143000,-0.720747
3207.143000,-0.713819
3210.143000,-0.709304
3213.143000,-0.712649
3216.143000,-0.689438
3219.143000,-0.706258
3222.141000,-0.681602
3225.141000,-0.675333
3228.142000,-0.688663
3231.142000,-0.669167
3234.142000,-0.658934
3237.140000,-0.679596
3240.140000,-0.654066
3243.140000,-0.645629
3246.140000,-0.645486
3249.141000,-0.652306
3252.139000,-0.652207
3255.139000,-0.628917
3258.139000,-0.625888
3261.139000,-0.643501
3264.139000,-0.617770
3267.140000,-0.633931
3270.138000,-0.622336
3273.138000,-0.622880
3276.138000,-0.624454
3279.138000,-0.602095
3282.138000,-0.617260
3285.136000,-0.619392
3288.137000,-0.604343
3291.137000,-0.607813
3294.137000,-0.608167
3297.137000,-0.614167
3300.135000,-0.590612
3303.135000,-0.602432
3306.136000,-0.609741
3309.136000,-0.591183
3312.136000,-0.593247
3315.136000,-0.608218
3318.134000,-0.599182
3321.134000,-0.583048
3324.134000,-0.581699
3327.135000,-0.591047
3330.135000,-0.593410
3333.133000,-0.597945
3336.133000,-0.604961
3339.133000,-0.598220
3342.133000,-0.608979
3345.134000,-0.610886
3348.133000,-0.593090
3351.133000,-0.587794
3354.133000,-0.598907
3357.131000,-0.620476
3360.131000,-0.620351
3363.131000,-0.621649
3366.132000,-0.628941
3369.132000,-0.630631
3372.130000,-0.607841
3375.130000,-0.632405
3378.130000,-0.639122
3381.130000,-0.642053
3384.130000,-0.637141
3387.130000,-0.647934
3390.130000,-0.646486
3393.130000,-0.640805
3396.128000,-0.665159
3399.128000,-0.658775
3402.128000,-0.669534
3405.129000,-0.670601
3408.129000,-0.665594
3411.127000,-0.680368
3414.128000,-0.688251
3417.128000,-0.683394
3420.126000,-0.689873
3423.127000,-0.698865
3426.127000,-0.698746
3429.127000,-0.702607
3432.127000,-0.716402
3435.127000,-0.721583
3438.125000,-0.723062
3441.125000,-0.730762
3444.126000,-0.731384
3447.126000,-0.742714
3450.125000,-0.748622
3453.125000,-0.756628
3456.125000,-0.759963
3459.125000,-0.762815
3462.124000,-0.768105
3465.124000,-0.771477
3468.123000,-0.781869
3471.123000,-0.783470
3474.123000,-0.790514
3477.123000,-0.794910
3480.123000,-0.802300
3483.124000,-0.806757
3486.122000,-0.807501
3489.122000,-0.819192
3492.122000,-0.824192
3495.122000,-0.832854
3498.122000,-0.836002
3501.121000,-0.823149
3504.121000,-0.842509
3507.121000,-0.848363
3510.121000,-0.856977
3513.121000,-0.863381
3516.119000,-0.868389
3519.119000,-0.873791
3522.120000,-0.879553
3525.120000,-0.882830
3528.120000,-0.886678
3531.118000,-0.884434
3534.118000,-0.896747
3537.118000,-0.903118
3540.119000,-0.912014
3543.119000,-0.910811
3546.119000,-0.917447
3549.117000,-0.924103
3552.117000,-0.923742
3555.117000,-0.928039
3558.117000,-0.919452
3561.118000,-0.912864
3564.116000,-0.939060
3567.116000,-0.943265
3570.116000,-0.946002
3573.116000,-0.939812
3576.116000,-0.949541
3579.117000,-0.945968
3582.115000,-0.954514
3585.115000,-0.956666
3588.115000,-0.948596
3591.115000,-0.958155
3594.115000,-0.953345
3597.113000,-0.942354
3600.114000,-0.958033
