Time(s),Ch 1  (V),
0.000000,4.160500
1.000000E-7,4.335500
2.000000E-7,4.049875
3.000000E-7,4.107375
4.000000E-7,4.114562
5.000000E-7,4.103000
6.000000E-7,4.012062
7.000000E-7,4.037687
8.000000E-7,4.038938
9.000000E-7,4.012062
1.000000E-6,4.000188
1.100000E-6,3.970188
1.200000E-6,3.958312
1.300000E-6,3.928000
1.400000E-6,3.905188
1.500000E-6,3.893938
1.600000E-6,3.885813
1.700000E-6,3.886750
1.800000E-6,3.873625
1.900000E-6,3.818000
2.000000E-6,3.825188
2.100000E-6,3.783313
2.200000E-6,3.760813
2.300000E-6,3.733000
2.400000E-6,3.726125
2.500000E-6,3.710813
2.600000E-6,3.699250
2.700000E-6,3.711125
2.800000E-6,3.691750
2.900000E-6,3.677062
3.000000E-6,3.657375
3.100000E-6,3.634250
3.200000E-6,3.627375
3.300000E-6,3.611438
3.400000E-6,3.581438
3.500000E-6,3.600500
3.600000E-6,3.532062
3.700000E-6,3.516125
3.800000E-6,3.490188
3.900000E-6,3.482375
4.000000E-6,3.490188
4.100000E-6,3.473625
4.200000E-6,3.433312
4.300000E-6,3.428625
4.400000E-6,3.421750
4.500000E-6,3.402375
4.600000E-6,3.390500
4.700000E-6,3.383313
4.800000E-6,3.345188
4.900000E-6,3.345500
5.000000E-6,3.329875
5.100000E-6,3.329250
5.200000E-6,3.266125
5.300000E-6,3.268938
5.400000E-6,3.245812
5.500000E-6,3.219562
5.600000E-6,3.204250
5.700000E-6,3.214875
5.800000E-6,3.181750
5.900000E-6,3.177375
6.000000E-6,3.150813
6.100000E-6,3.154250
6.200000E-6,3.132062
6.300000E-6,3.136125
6.400000E-6,3.093313
6.500000E-6,3.086438
6.600000E-6,3.086125
6.700000E-6,3.059250
6.800000E-6,3.051438
6.900000E-6,3.025187
7.000000E-6,3.025187
7.100000E-6,2.987375
7.200000E-6,2.979250
7.300000E-6,2.953000
7.400000E-6,2.933312
7.500000E-6,2.971750
7.600000E-6,2.937375
7.700000E-6,2.926438
7.800000E-6,2.884562
7.900000E-6,2.891437
8.000000E-6,2.861125
8.100000E-6,2.854250
8.200000E-6,2.842375
8.300000E-6,2.826750
8.400000E-6,2.819250
8.500000E-6,2.807688
8.600000E-6,2.785500
8.700000E-6,2.773938
8.800000E-6,2.766125
8.900000E-6,2.762375
9.000000E-6,2.724250
9.100000E-6,2.720500
9.200000E-6,2.716438
9.300000E-6,2.716438
9.400000E-6,2.704875
9.500000E-6,2.663625
9.600000E-6,2.658937
9.700000E-6,2.648625
9.800000E-6,2.643938
9.900000E-6,2.625188
1.000000E-5,2.624875
1.010000E-5,2.591125
1.020000E-5,2.606125
1.030000E-5,2.575500
1.040000E-5,2.556750
1.050000E-5,2.529875
1.060000E-5,2.526125
1.070000E-5,2.503000
1.080000E-5,2.537375
1.090000E-5,2.503313
1.100000E-5,2.488313
1.110000E-5,2.460812
1.120000E-5,2.434875
1.130000E-5,2.423313
1.140000E-5,2.427062
1.150000E-5,2.427375
1.160000E-5,2.430500
1.170000E-5,2.404250
1.180000E-5,2.373625
1.190000E-5,2.373625
1.200000E-5,2.335500
1.210000E-5,2.339562
1.220000E-5,2.324250
1.230000E-5,2.331750
1.240000E-5,2.285813
1.250000E-5,2.302062
1.260000E-5,2.278000
1.270000E-5,2.301125
1.280000E-5,2.286437
1.290000E-5,2.244563
1.300000E-5,2.255500
1.310000E-5,2.244563
1.320000E-5,2.236125
1.330000E-5,2.251438
1.340000E-5,2.236750
1.350000E-5,2.198000
1.360000E-5,2.198625
1.370000E-5,2.156750
1.380000E-5,2.137688
1.390000E-5,2.168312
1.400000E-5,2.141125
1.410000E-5,2.110813
1.420000E-5,2.118625
1.430000E-5,2.126125
1.440000E-5,2.107063
1.450000E-5,2.091750
1.460000E-5,2.095188
1.470000E-5,2.069250
1.480000E-5,2.061125
1.490000E-5,2.065500
1.500000E-5,2.057688
1.510000E-5,2.026438
1.520000E-5,2.038625
1.530000E-5,1.993000
1.540000E-5,1.950813
1.550000E-5,1.988938
