Time(s),Position(V)
393.343000,-2.480413
396.343000,-2.486920
399.342000,-2.499763
402.342000,-2.511029
405.342000,-2.516091
408.342000,-2.515023
411.342000,-2.524151
414.340000,-2.534247
417.340000,-2.527798
420.341000,-2.548049
423.341000,-2.529583
426.341000,-2.547753
429.339000,-2.535063
432.339000,-2.541209
435.339000,-2.525269
438.340000,-2.528852
441.340000,-2.529923
444.340000,-2.526092
447.338000,-2.521921
450.338000,-2.501303
453.338000,-2.502687
456.338000,-2.490438
459.339000,-2.471714
462.337000,-2.461839
465.337000,-2.450787
468.337000,-2.434313
471.337000,-2.421307
474.337000,-2.409565
477.336000,-2.392191
480.336000,-2.363639
483.337000,-2.343041
486.335000,-2.314560
489.335000,-2.287834
492.335000,-2.260468
495.335000,-2.231821
498.336000,-2.199472
501.334000,-2.169675
504.334000,-2.138876
507.334000,-2.109539
510.334000,-2.083479
513.334000,-2.056660
516.335000,-2.028384
519.333000,-2.001168
522.333000,-1.975532
525.333000,-1.946273
528.333000,-1.918017
531.333000,-1.891358
534.331000,-1.856045
537.332000,-1.821778
540.332000,-1.784282
543.332000,-1.747908
546.332000,-1.707131
549.330000,-1.666429
552.330000,-1.624313
555.330000,-1.580834
558.331000,-1.541285
561.331000,-1.501841
564.331000,-1.462295
567.329000,-1.426342
570.330000,-1.390529
573.328000,-1.356755
576.329000,-1.316598
579.329000,-1.283538
582.329000,-1.247643
585.329000,-1.212530
588.329000,-1.174595
591.327000,-1.136300
594.327000,-1.099059
597.328000,-1.060180
600.328000,-1.018784
603.328000,-0.976522
606.326000,-0.938003
609.326000,-0.895571
612.326000,-0.872999
615.327000,-0.826382
618.327000,-0.779207
621.325000,-0.741820
624.325000,-0.704916
627.325000,-0.666012
630.325000,-0.630134
633.325000,-0.596000
636.326000,-0.578772
639.324000,-0.540956
642.324000,-0.508604
645.324000,-0.488669
648.324000,-0.451428
651.324000,-0.399882
654.323000,-0.368923
657.323000,-0.334293
660.323000,-0.306427
663.323000,-0.278803
666.323000,-0.251767
669.321000,-0.260324
672.321000,-0.204311
675.322000,-0.176129
678.322000,-0.150834
681.322000,-0.127697
684.322000,-0.101579
687.320000,-0.083001
690.321000,-0.055918
693.320000,-0.044778
696.320000,-0.021141
699.320000,0.003835
702.320000,0.021726
705.320000,0.034311
708.319000,0.032727
711.319000,0.071205
714.320000,0.091765
717.318000,0.106543
720.318000,0.105587
723.318000,0.108470
726.318000,0.116625
729.318000,0.135377
732.319000,0.157620
735.317000,0.170272
738.317000,0.173981
741.317000,0.175324
744.316000,0.176425
747.316000,0.189768
750.316000,0.189884
753.317000,0.193613
756.316000,0.186580
759.316000,0.187627
762.316000,0.191951
765.314000,0.178914
768.314000,0.191424
771.315000,0.167590
774.315000,0.159880
777.315000,0.147934
780.315000,0.145732
783.313000,0.137926
786.313000,0.131546
789.313000,0.117832
792.314000,0.111438
795.314000,0.099625
798.312000,0.089049
801.312000,0.075784
804.312000,0.061360
807.312000,0.046831
810.313000,0.032380
813.311000,0.016739
816.311000,0.001237
819.311000,-0.016181
822.311000,-0.031010
825.311000,-0.052287
828.309000,-0.067935
831.310000,-0.091388
834.310000,-0.110659
837.310000,-0.133453
840.310000,-0.151786
843.310000,-0.173349
846.308000,-0.198406
849.309000,-0.221468
852.309000,-0.251281
855.309000,-0.261527
858.309000,-0.290079
861.307000,-0.320267
864.307000,-0.343590
867.307000,-0.370174
870.308000,-0.397009
873.308000,-0.425320
876.308000,-0.451486
879.306000,-0.477141
882.306000,-0.494078
885.306000,-0.531166
888.307000,-0.558491
891.307000,-0.589762
894.305000,-0.620330
897.305000,-0.646863
900.305000,-0.675952
903.305000,-0.705976
906.305000,-0.733804
909.304000,-0.764437
912.304000,-0.793910
915.304000,-0.826810
918.304000,-0.854380
921.304000,-0.884778
924.302000,-0.916348
927.303000,-0.949017
930.303000,-0.978708
933.303000,-1.010242
936.303000,-1.040310
939.303000,-1.070987
942.301000,-1.099199
945.301000,-1.127248
948.302000,-1.155018
951.302000,-1.181044
954.302000,-1.206241
957.300000,-1.233698
960.300000,-1.258535
963.300000,-1.282049
966.301000,-1.304948
969.301000,-1.329118
972.301000,-1.349579
975.299000,-1.374504
978.299000,-1.396866
981.299000,-1.419506
984.299000,-1.442850
987.300000,-1.459229
990.298000,-1.483175
993.298000,-1.503153
996.298000,-1.520416
999.298000,-1.547826
1002.298000,-1.569331
1005.297000,-1.586396
1008.297000,-1.606528
1011.297000,-1.628386
1014.297000,-1.644680
1017.297000,-1.663740
1020.295000,-1.682866
1023.296000,-1.697004
1026.297000,-1.713281
1029.295000,-1.729442
1032.296000,-1.743267
1035.296000,-1.759847
1038.294000,-1.766533
1041.294000,-1.780362
1044.294000,-1.791978
1047.294000,-1.799287
1050.294000,-1.806834
1053.293000,-1.820904
1056.293000,-1.821679
1059.293000,-1.830562
1062.293000,-1.838418
1065.294000,-1.843232
1068.294000,-1.849820
1071.292000,-1.845180
1074.292000,-1.841597
1077.292000,-1.852659
1080.292000,-1.832694
1083.293000,-1.852835
1086.291000,-1.833822
1089.291000,-1.845115
1092.291000,-1.847430
1095.291000,-1.826527
1098.291000,-1.821040
1101.289000,-1.826860
1104.290000,-1.835134
1107.290000,-1.806970
1110.290000,-1.823219
1113.290000,-1.796999
1116.290000,-1.786777
1119.288000,-1.777381
1122.289000,-1.770045
1125.289000,-1.764385
1128.289000,-1.750620
1131.289000,-1.738678
1134.287000,-1.726311
1137.287000,-1.709198
1140.287000,-1.698748
1143.288000,-1.680252
1146.288000,-1.663720
1149.286000,-1.647148
1152.286000,-1.632431
1155.286000,-1.616716
1158.286000,-1.601687
1161.287000,-1.579798
1164.285000,-1.561600
1167.285000,-1.543461
1170.285000,-1.522421
1173.285000,-1.505710
1176.285000,-1.488240
1179.285000,-1.467646
1182.284000,-1.450346
1185.284000,-1.432897
1188.284000,-1.413802
1191.284000,-1.392790
1194.284000,-1.370421
1197.282000,-1.353087
1200.283000,-1.329026
1203.283000,-1.308820
1206.283000,-1.289664
1209.283000,-1.271711
1212.283000,-1.249846
1215.281000,-1.232090
1218.281000,-1.206479
1221.282000,-1.185521
1224.282000,-1.161705
1227.282000,-1.141519
1230.281000,-1.120214
1233.281000,-1.095439
1236.280000,-1.073859
1239.281000,-1.049437
1242.281000,-1.026437
1245.279000,-1.001376
1248.279000,-0.975139
1251.279000,-0.954371
1254.279000,-0.928668
1257.279000,-0.901534
1260.278000,-0.877989
1263.278000,-0.871697
1266.278000,-0.834194
1269.278000,-0.807059
1272.278000,-0.788937
1275.278000,-0.765072
1278.277000,-0.740158
1281.277000,-0.718782
1284.277000,-0.697957
1287.277000,-0.676170
1290.277000,-0.668871
1293.275000,-0.635237
1296.275000,-0.613467
1299.276000,-0.594899
1302.276000,-0.580383
1305.276000,-0.568441
1308.275000,-0.548891
1311.275000,-0.523265
1314.275000,-0.522042
1317.274000,-0.492075
1320.274000,-0.499269
1323.274000,-0.471832
1326.274000,-0.446438
1329.274000,-0.431045
1332.274000,-0.404730
1335.272000,-0.394001
1338.273000,-0.378605
1341.273000,-0.369436
1344.273000,-0.353799
1347.273000,-0.342492
1350.271000,-0.323295
1353.271000,-0.312631
1356.272000,-0.303392
1359.272000,-0.297551
1362.272000,-0.281033
1365.270000,-0.272983
1368.270000,-0.282886
1371.270000,-0.259379
1374.270000,-0.260507
1377.271000,-0.260953
1380.269000,-0.251604
1383.269000,-0.248711
1386.269000,-0.239635
1389.269000,-0.217372
1392.269000,-0.210304
1395.270000,-0.229297
1398.268000,-0.204161
1401.268000,-0.207812
1404.268000,-0.198739
1407.268000,-0.186756
1410.268000,-0.192290
1413.266000,-0.188034
1416.267000,-0.208016
1419.267000,-0.187660
1422.266000,-0.211351
1425.266000,-0.210773
1428.267000,-0.214384
1431.265000,-0.200262
1434.266000,-0.200055
1437.266000,-0.220992
1440.266000,-0.222338
1443.266000,-0.229419
1446.264000,-0.232292
1449.265000,-0.238102
1452.265000,-0.235593
1455.264000,-0.250544
1458.264000,-0.252621
1461.264000,-0.264179
1464.264000,-0.271892
1467.264000,-0.274870
1470.262000,-0.286758
1473.264000,-0.292286
1476.262000,-0.303086
1479.262000,-0.306523
1482.262000,-0.317843
1485.261000,-0.328456
1488.261000,-0.331787
1491.261000,-0.326726
1494.262000,-0.359282
1497.262000,-0.373835
1500.260000,-0.382409
1503.260000,-0.394358
1506.260000,-0.405202
1509.259000,-0.418603
1512.261000,-0.433271
1515.261000,-0.442661
1518.259000,-0.458648
1521.259000,-0.469404
1524.259000,-0.482839
1527.259000,-0.496580
1530.259000,-0.503484
1533.258000,-0.526294
1536.258000,-0.542214
1539.258000,-0.554041
1542.258000,-0.568805
1545.258000,-0.587247
1548.256000,-0.601599
1551.257000,-0.619627
1554.257000,-0.635057
1557.257000,-0.648066
1560.257000,-0.666067
1563.257000,-0.680892
1566.255000,-0.694204
1569.255000,-0.715804
1572.256000,-0.729412
1575.256000,-0.747667
1578.256000,-0.763845
1581.254000,-0.781142
1584.254000,-0.796137
1587.254000,-0.811587
1590.255000,-0.829496
1593.255000,-0.844256
1596.253000,-0.865717
1599.253000,-0.881235
1602.253000,-0.891560
1605.253000,-0.916739
1608.253000,-0.931622
1611.254000,-0.948341
1614.252000,-0.962795
1617.252000,-0.980068
1620.252000,-0.992707
1623.252000,-1.011102
1626.251000,-1.027042
1629.252000,-1.043940
1632.252000,-1.054635
1635.252000,-1.072900
1638.250000,-1.086097
1641.250000,-1.100236
1644.250000,-1.108840
1647.250000,-1.126197
1650.251000,-1.133268
1653.249000,-1.152067
1656.249000,-1.161708
1659.249000,-1.171169
1662.249000,-1.183998
1665.249000,-1.195522
1668.248000,-1.206112
1671.248000,-1.216514
1674.248000,-1.225444
1677.248000,-1.235215
1680.248000,-1.245529
1683.248000,-1.252120
1686.246000,-1.257998
1689.247000,-1.268149
1692.247000,-1.271599
1695.247000,-1.283276
1698.247000,-1.286458
1701.245000,-1.293593
1704.245000,-1.300528
1707.246000,-1.306270
1710.246000,-1.312967
1713.246000,-1.309955
1716.244000,-1.294831
1719.244000,-1.319980
1722.244000,-1.327211
1725.244000,-1.332545
1728.245000,-1.329461
1731.245000,-1.322176
1734.243000,-1.326884
1737.243000,-1.341580
1740.243000,-1.340727
1743.243000,-1.342600
1746.244000,-1.334741
1749.242000,-1.332327
1752.242000,-1.332935
1755.242000,-1.332126
1758.242000,-1.332415
1761.242000,-1.318335
1764.240000,-1.323233
1767.241000,-1.322761
1770.241000,-1.314109
1773.241000,-1.331113
1776.241000,-1.306855
1779.241000,-1.298169
1782.239000,-1.292485
1785.240000,-1.307232
1788.240000,-1.301456
1791.240000,-1.286478
1794.240000,-1.280186
1797.238000,-1.279506
1800.238000,-1.282882
1803.237000,-1.267027
1806.238000,-1.258501
1809.238000,-1.246742
1812.238000,-1.241925
1815.238000,-1.241211
1818.238000,-1.223915
1821.236000,-1.215280
1824.237000,-1.212992
1827.237000,-1.198375
1830.237000,-1.192534
1833.237000,-1.183859
1836.235000,-1.170394
1839.235000,-1.161599
1842.235000,-1.149188
1845.236000,-1.138911
1848.236000,-1.126673
1851.236000,-1.112239
1854.234000,-1.106021
1857.234000,-1.090513
1860.234000,-1.079424
1863.234000,-1.066649
1866.235000,-1.051671
1869.233000,-1.044372
1872.233000,-1.025594
1875.233000,-1.007777
1878.232000,-0.998405
1881.232000,-0.981839
1884.233000,-0.968636
1887.233000,-0.953222
1890.233000,-0.939594
1893.231000,-0.924375
1896.231000,-0.913507
1899.231000,-0.898134
1902.230000,-0.878625
1905.231000,-0.874719
1908.231000,-0.874902
1911.231000,-0.847550
1914.231000,-0.829434
1917.229000,-0.807946
1920.229000,-0.799223
1923.230000,-0.777487
1926.230000,-0.765446
1929.230000,-0.754908
1932.228000,-0.736323
1935.228000,-0.726006
1938.228000,-0.716440
1941.228000,-0.699762
1944.229000,-0.681408
1947.229000,-0.674405
1950.227000,-0.666393
1953.227000,-0.657700
1956.227000,-0.637484
1959.227000,-0.621418
1962.228000,-0.614293
1965.226000,-0.597717
1968.226000,-0.591306
1971.226000,-0.578160
1974.226000,-0.584293
1977.226000,-0.571191
1980.224000,-0.552348
1983.225000,-0.537431
1986.225000,-0.519767
1989.225000,-0.515426
1992.225000,-0.516647
1995.225000,-0.498990
1998.223000,-0.503253
2001.224000,-0.476581
2004.224000,-0.487224
2007.224000,-0.475931
2010.224000,-0.471781
2013.222000,-0.461082
2016.222000,-0.461184
2019.222000,-0.433237
2022.223000,-0.435699
2025.223000,-0.430256
2028.221000,-0.410828
2031.221000,-0.427122
2034.221000,-0.402697
2037.221000,-0.394691
2040.222000,-0.411447
2043.220000,-0.403547
2046.220000,-0.381906
2049.220000,-0.380274
2052.220000,-0.379013
2055.220000,-0.400341
2058.220000,-0.377024
2061.219000,-0.391975
2064.219000,-0.370721
2067.218000,-0.388844
2070.218000,-0.364341
2073.218000,-0.357936
2076.218000,-0.355403
2079.219000,-0.375382
2082.219000,-0.377163
2085.218000,-0.353133
2088.218000,-0.353371
2091.218000,-0.382031
2094.216000,-0.376749
2097.216000,-0.380984
2100.217000,-0.394293
2103.217000,-0.394354
2106.217000,-0.394582
2109.215000,-0.395340
2112.215000,-0.397380
2115.215000,-0.404791
2118.216000,-0.395119
2121.216000,-0.405868
2124.214000,-0.407864
2127.214000,-0.420564
2130.214000,-0.425123
2133.214000,-0.427805
2136.214000,-0.429845
2139.215000,-0.435491
2142.213000,-0.435525
2145.213000,-0.447828
2148.213000,-0.447808
2151.213000,-0.455025
2154.213000,-0.441566
2157.212000,-0.452291
2160.212000,-0.476264
2163.212000,-0.479531
2166.212000,-0.485389
2169.212000,-0.491909
2172.210000,-0.502705
2175.210000,-0.503253
2178.211000,-0.494700
2181.211000,-0.520335
2184.211000,-0.531390
2187.211000,-0.540297
2190.209000,-0.547538
2193.209000,-0.556706
2196.210000,-0.565347
2199.210000,-0.573407
2202.210000,-0.580149
2205.208000,-0.591561
2208.208000,-0.598410
2211.208000,-0.607762
2214.208000,-0.615187
2217.209000,-0.623617
2220.207000,-0.636226
2223.207000,-0.640118
2226.207000,-0.647247
2229.207000,-0.661250
2232.207000,-0.667100
2235.208000,-0.676462
2238.206000,-0.681259
2241.206000,-0.696550
2244.206000,-0.705106
2247.206000,-0.713234
2250.206000,-0.722494
2253.204000,-0.732472
2256.205000,-0.731588
2259.204000,-0.751182
2262.204000,-0.761248
2265.204000,-0.769750
2268.204000,-0.779680
2271.204000,-0.789100
2274.205000,-0.792561
2277.203000,-0.802082
2280.203000,-0.812077
2283.203000,-0.822496
2286.203000,-0.832504
2289.203000,-0.839602
2292.201000,-0.843739
2295.202000,-0.854166
2298.202000,-0.858432
2301.202000,-0.871663
2304.202000,-0.878679
2307.202000,-0.885668
2310.200000,-0.891512
2313.201000,-0.904151
2316.201000,-0.912276
2319.201000,-0.921268
2322.201000,-0.924745
2325.199000,-0.931898
2328.199000,-0.930772
2331.199000,-0.946230
2334.200000,-0.950459
2337.200000,-0.955079
2340.198000,-0.962336
2343.198000,-0.963060
2346.198000,-0.974401
2349.198000,-0.977624
2352.199000,-0.976703
2355.199000,-0.981003
2358.197000,-0.990362
2361.197000,-0.995648
2364.197000,-0.997589
2367.196000,-0.987023
2370.196000,-0.998918
2373.197000,-0.999068
2376.197000,-1.009528
2379.195000,-1.016252
2382.195000,-1.014790
2385.195000,-0.993843
2388.195000,-0.995655
2391.195000,-1.002780
2394.195000,-1.018723
2397.195000,-0.998864
2400.195000,-1.016456
2403.193000,-1.018665
2406.193000,-0.996239
2409.193000,-1.017809
2412.194000,-0.999802
2415.194000,-1.020433
2418.194000,-1.021803
2421.193000,-1.000798
2424.193000,-1.010891
2427.192000,-1.003752
2430.193000,-1.010915
2433.193000,-1.011333
2436.193000,-0.993540
2439.191000,-0.984137
2442.191000,-0.996807
2445.191000,-1.009664
2448.191000,-0.978667
2451.192000,-0.972637
2454.190000,-0.993085
2457.190000,-0.969118
2460.190000,-0.968561
2463.190000,-0.974799
2466.190000,-0.966745
2469.189000,-0.971532
2472.189000,-0.953093
2475.189000,-0.965182
2478.189000,-0.946029
2481.189000,-0.927828
2484.187000,-0.946505
2487.188000,-0.921784
2490.189000,-0.918480
2493.187000,-0.910216
2496.187000,-0.923457
2499.187000,-0.896849
2502.187000,-0.895500
2505.187000,-0.881065
2508.188000,-0.894983
2511.186000,-0.874488
2514.186000,-0.880029
2517.186000,-0.854505
2520.186000,-0.848903
2523.184000,-0.844776
2526.184000,-0.837818
2529.185000,-0.845443
2532.185000,-0.813239
2535.185000,-0.820147
2538.185000,-0.803809
2541.184000,-0.796990
2544.184000,-0.791194
2547.185000,-0.783474
2550.183000,-0.776134
2553.183000,-0.763804
2556.183000,-0.758831
2559.183000,-0.751158
2562.183000,-0.740627
2565.181000,-0.741820
2568.182000,-0.724221
2571.182000,-0.719102
2574.182000,-0.717755
2577.182000,-0.708832
2580.180000,-0.698198
2583.180000,-0.691773
2586.181000,-0.680117
2589.181000,-0.680548
2592.181000,-0.690145
2595.179000,-0.666090
2598.179000,-0.657248
2601.179000,-0.656375
2604.179000,-0.637780
2607.179000,-0.651952
2610.179000,-0.629414
2613.179000,-0.629968
2616.179000,-0.615819
2619.177000,-0.608728
2622.177000,-0.616043
2625.178000,-0.600970
2628.178000,-0.597255
2631.177000,-0.594443
2634.177000,-0.591727
2637.177000,-0.589004
2640.177000,-0.563216
2643.175000,-0.569073
2646.176000,-0.565439
2649.176000,-0.557284
2652.176000,-0.567428
2655.176000,-0.545522
2658.176000,-0.536068
2661.174000,-0.536948
2664.175000,-0.546256
2667.175000,-0.519291
2670.175000,-0.523449
2673.175000,-0.520760
2676.173000,-0.529486
2679.173000,-0.524564
2682.173000,-0.519145
2685.174000,-0.520865
2688.174000,-0.515688
2691.174000,-0.509596
2694.173000,-0.507179
2697.173000,-0.501108
2700.171000,-0.499578
2703.172000,-0.495910
2706.173000,-0.501053
2709.171000,-0.499442
2712.171000,-0.490682
2715.171000,-0.498205
2718.171000,-0.497579
2721.171000,-0.493608
2724.170000,-0.496787
2727.170000,-0.494972
2730.170000,-0.494186
2733.170000,-0.495733
2736.170000,-0.496250
2739.168000,-0.484688
2742.169000,-0.469228
2745.169000,-0.479827
2748.169000,-0.485555
2751.169000,-0.476050
2754.169000,-0.467201
2757.167000,-0.492201
2760.167000,-0.494931
2763.168000,-0.501067
2766.168000,-0.475217
2769.167000,-0.481513
2772.167000,-0.495822
2775.167000,-0.492697
2778.167000,-0.501033
2781.166000,-0.498232
2784.166000,-0.504483
2787.166000,-0.497674
2790.166000,-0.495648
2793.166000,-0.513002
2796.165000,-0.518537
2799.165000,-0.515110
2802.166000,-0.519934
2805.164000,-0.532073
2808.164000,-0.534599
2811.164000,-0.540538
2814.164000,-0.544148
2817.164000,-0.547004
2820.163000,-0.541847
2823.164000,-0.544369
2826.164000,-0.556553
2829.162000,-0.552538
2832.163000,-0.565833
2835.161000,-0.570599
2838.161000,-0.579244
2841.162000,-0.576164
2844.162000,-0.588858
2847.162000,-0.577504
2850.162000,-0.593219
2853.160000,-0.599369
2856.160000,-0.606131
2859.161000,-0.615884
2862.161000,-0.602242
2865.161000,-0.622649
2868.159000,-0.627809
2871.159000,-0.633517
2874.159000,-0.640203
2877.159000,-0.646350
2880.160000,-0.651697
2883.158000,-0.654338
2886.158000,-0.658122
2889.158000,-0.669146
2892.158000,-0.671193
2895.158000,-0.678009
2898.159000,-0.677383
2901.157000,-0.676914
2904.157000,-0.693755
2907.157000,-0.700109
2910.157000,-0.703131
2913.157000,-0.703206
2916.155000,-0.715519
2919.156000,-0.719690
2922.156000,-0.724823
2925.156000,-0.715141
2928.156000,-0.714026
2931.154000,-0.732383
2934.154000,-0.738502
2937.155000,-0.736986
2940.155000,-0.751692
2943.155000,-0.759266
2946.155000,-0.761479
2949.153000,-0.762424
2952.153000,-0.764987
2955.153000,-0.761139
2958.154000,-0.771684
2961.154000,-0.775424
2964.152000,-0.777480
2967.152000,-0.789110
2970.152000,-0.768737
2973.152000,-0.792295
2976.153000,-0.796908
2979.151000,-0.798700
2982.151000,-0.793380
2985.151000,-0.801049
2988.151000,-0.802280
2991.150000,-0.810996
2994.150000,-0.813083
2997.151000,-0.813386
3000.151000,-0.812862
3003.149000,-0.824067
3006.149000,-0.832106
3009.149000,-0.832929
3012.148000,-0.818148
3015.149000,-0.825481
3018.149000,-0.832113
3021.148000,-0.811135
3024.148000,-0.810306
3027.148000,-0.822469
3030.148000,-0.841778
3033.148000,-0.842777
3036.147000,-0.843335
3039.147000,-0.842981
3042.147000,-0.822727
3045.147000,-0.837297
3048.147000,-0.842978
3051.145000,-0.825923
3054.146000,-0.843780
3057.146000,-0.843529
3060.146000,-0.828619
3063.146000,-0.842679
3066.146000,-0.833830
3069.144000,-0.824332
3072.144000,-0.831491
3075.145000,-0.843172
3078.145000,-0.828775
3081.145000,-0.819977
3084.143000,-0.823689
3087.143000,-0.830825
3090.143000,-0.830961
3093.143000,-0.825889
3096.144000,-0.821833
3099.142000,-0.836346
3102.142000,-0.808579
3105.142000,-0.828122
3108.142000,-0.814538
3111.142000,-0.831936
3114.143000,-0.808055
3117.141000,-0.817040
3120.141000,-0.804149
3123.141000,-0.812709
3126.141000,-0.795409
3129.141000,-0.788848
3132.139000,-0.806022
3135.140000,-0.802861
3138.140000,-0.779728
3141.140000,-0.785486
3144.140000,-0.775420
3147.138000,-0.787607
3150.138000,-0.777521
3153.140000,-0.759712
3156.138000,-0.768615
3159.138000,-0.766408
3162.138000,-0.751645
3165.138000,-0.757447
3168.138000,-0.741589
3171.136000,-0.739733
3174.138000,-0.751196
3177.138000,-0.721121
3180.136000,-0.726319
3183.136000,-0.721784
3186.136000,-0.730959
3189.136000,-0.717378
3192.137000,-0.702954
3195.135000,-0.701951
3198.135000,-0.715417
3201.135000,-0.697913
3204.135000,-0.689383
3207.135000,-0.705439
3210.135000,-0.675986
3213.134000,-0.686195
3216.135000,-0.689652
3219.133000,-0.660930
3222.133000,-0.657537
3225.133000,-0.656150
3228.133000,-0.675724
3231.134000,-0.653716
3234.134000,-0.655406
3237.132000,-0.639092
3240.132000,-0.635716
3243.132000,-0.647125
3246.132000,-0.627914
3249.132000,-0.640132
3252.131000,-0.615483
3255.131000,-0.616683
3258.131000,-0.612137
3261.131000,-0.624257
3264.131000,-0.597057
3267.129000,-0.608956
3270.130000,-0.597102
3273.130000,-0.610217
3276.130000,-0.584364
3279.130000,-0.597421
3282.130000,-0.596939
3285.129000,-0.571361
3288.129000,-0.576654
3291.128000,-0.565633
3294.128000,-0.584479
3297.128000,-0.563654
3300.128000,-0.571827
3303.128000,-0.549839
3306.128000,-0.572782
3309.127000,-0.566218
3312.127000,-0.564263
3315.127000,-0.543808
3318.127000,-0.558623
3321.127000,-0.537999
3324.125000,-0.550267
3327.125000,-0.542992
3330.126000,-0.541748
3333.126000,-0.530724
3336.126000,-0.556383
3339.124000,-0.535514
3342.124000,-0.522171
3345.124000,-0.547191
3348.125000,-0.536578
3351.125000,-0.532954
3354.125000,-0.529704
3357.123000,-0.515593
3360.123000,-0.544152
3363.122000,-0.527471
3366.122000,-0.541425
3369.123000,-0.524503
3372.123000,-0.533878
3375.122000,-0.544624
3378.122000,-0.530132
3381.122000,-0.537737
3384.122000,-0.542126
3387.121000,-0.525325
3390.121000,-0.535344
3393.121000,-0.522280
3396.121000,-0.537720
3399.121000,-0.536952
3402.121000,-0.542177
3405.119000,-0.530044
3408.120000,-0.535990
3411.120000,-0.536969
3414.120000,-0.526060
3417.120000,-0.545498
3420.118000,-0.547031
3423.118000,-0.521158
3426.119000,-0.546290
3429.119000,-0.548649
3432.119000,-0.543825
3435.117000,-0.525325
3438.117000,-0.549751
3441.117000,-0.550271
3444.117000,-0.552276
3447.118000,-0.549887
3450.118000,-0.559711
3453.116000,-0.549676
3456.116000,-0.553646
3459.116000,-0.558681
3462.116000,-0.548370
3465.117000,-0.573101
3468.115000,-0.577052
3471.115000,-0.571524
3474.115000,-0.581621
3477.115000,-0.581909
3480.115000,-0.570929
3483.113000,-0.589619
3486.114000,-0.590558
3489.114000,-0.582341
3492.114000,-0.593808
3495.114000,-0.581270
3498.112000,-0.598795
3501.112000,-0.604329
3504.113000,-0.612658
3507.113000,-0.615187
3510.113000,-0.614211
3513.113000,-0.612872
3516.111000,-0.622822
3519.111000,-0.629590
3522.111000,-0.632303
3525.112000,-0.635621
3528.112000,-0.635985
3531.110000,-0.640258
3534.110000,-0.646625
3537.110000,-0.644419
3540.110000,-0.649895
3543.111000,-0.643848
3546.111000,-0.656443
3549.109000,-0.642726
3552.109000,-0.669354
3555.109000,-0.671302
3558.109000,-0.670051
3561.109000,-0.675650
3564.108000,-0.657962
3567.108000,-0.684328
3570.108000,-0.682948
3573.108000,-0.688272
3576.108000,-0.694187
3579.108000,-0.692565
3582.107000,-0.693823
3585.107000,-0.710712
3588.107000,-0.710467
3591.107000,-0.713754
3594.105000,-0.712592
3597.105000,-0.721400
3600.105000,-0.723650
