Time(s),Position(V)
2646.178000,2.542800
2649.178000,2.542780
2652.178000,2.549052
2655.178000,2.571682
2658.177000,2.572879
2661.177000,2.566162
2664.177000,2.567477
2667.177000,2.567419
2670.177000,2.555793
2673.175000,2.579532
2676.175000,2.554073
2679.176000,2.563690
2682.176000,2.578097
2685.176000,2.559098
2688.174000,2.583179
2691.174000,2.586001
2694.174000,2.574334
2697.175000,2.595903
2700.174000,2.578118
2703.174000,2.609787
2706.174000,2.610504
2709.174000,2.615491
2712.172000,2.619795
2715.173000,2.604042
2718.174000,2.621209
2721.172000,2.629572
2724.172000,2.633658
2727.172000,2.634569
2730.172000,2.647375
2733.172000,2.657784
2736.173000,2.641789
2739.171000,2.646848
2742.171000,2.667323
2745.171000,2.678459
2748.171000,2.667877
2751.171000,2.688012
2754.169000,2.705726
2757.170000,2.707759
2760.170000,2.712804
2763.170000,2.727306
2766.170000,2.733089
2769.168000,2.734445
2772.169000,2.750236
2775.170000,2.760890
2778.168000,2.772675
2781.168000,2.770180
2784.168000,2.779117
2787.168000,2.787987
2790.168000,2.803073
2793.166000,2.799616
2796.167000,2.813972
2799.167000,2.821019
2802.167000,2.835977
2805.167000,2.844972
2808.165000,2.847756
2811.165000,2.855612
2814.166000,2.867486
2817.166000,2.869145
2820.166000,2.882961
2823.166000,2.866507
2826.164000,2.883287
2829.164000,2.893098
2832.164000,2.897888
2835.165000,2.897510
2838.165000,2.907695
2841.163000,2.922337
2844.164000,2.932756
2847.163000,2.942322
2850.163000,2.937475
2853.164000,2.950505
2856.162000,2.963429
2859.162000,2.972853
2862.162000,2.982307
2865.162000,2.989282
2868.162000,2.968712
2871.162000,2.993508
2874.161000,3.003801
2877.161000,3.012987
2880.161000,3.018338
2883.161000,3.009475
2886.160000,3.032337
2889.160000,3.034087
2892.161000,3.031249
2895.161000,3.046053
2898.160000,3.050612
2901.160000,3.054759
2904.158000,3.067528
2907.158000,3.062663
2910.158000,3.075316
2913.159000,3.081605
2916.159000,3.083645
2919.159000,3.094312
2922.157000,3.094659
2925.157000,3.096246
2928.157000,3.103817
2931.158000,3.103987
2934.158000,3.099194
2937.157000,3.106316
2940.157000,3.113975
2943.157000,3.113934
2946.155000,3.112509
2949.155000,3.111112
2952.156000,3.121290
2955.156000,3.095764
2958.156000,3.114892
2961.154000,3.121307
2964.154000,3.116687
2967.154000,3.119366
2970.155000,3.099133
2973.155000,3.117010
2976.155000,3.107924
2979.153000,3.095128
2982.153000,3.095730
2985.153000,3.092473
2988.153000,3.093510
2991.154000,3.090304
2994.152000,3.109236
2997.152000,3.093663
3000.152000,3.083073
3003.152000,3.088938
3006.152000,3.082669
3009.151000,3.073266
3012.151000,3.073596
3015.151000,3.069085
3018.151000,3.068225
3021.151000,3.074898
3024.149000,3.056748
3027.150000,3.053117
3030.151000,3.048562
3033.149000,3.050547
3036.149000,3.040060
3039.149000,3.037344
3042.149000,3.029566
3045.149000,3.032143
3048.148000,3.042423
3051.148000,3.014024
3054.148000,3.007622
3057.148000,3.005974
3060.148000,2.998298
3063.147000,2.991206
3066.147000,2.986828
3069.148000,2.979206
3072.146000,2.974586
3075.146000,2.969093
3078.146000,2.961189
3081.146000,2.956688
3084.146000,2.949628
3087.147000,2.948295
3090.145000,2.939667
3093.145000,2.931233
3096.145000,2.922255
3099.145000,2.916605
3102.145000,2.910700
3105.143000,2.907617
3108.144000,2.899992
3111.144000,2.900199
3114.144000,2.887438
3117.144000,2.880180
3120.142000,2.875363
3123.142000,2.880190
3126.143000,2.859188
3129.143000,2.853630
3132.143000,2.847263
3135.143000,2.840393
3138.141000,2.835763
3141.141000,2.828257
3144.141000,2.820421
3147.142000,2.813945
3150.142000,2.808009
3153.140000,2.806283
3156.140000,2.797424
3159.140000,2.788697
3162.140000,2.791077
3165.141000,2.778625
3168.139000,2.776384
3171.139000,2.769001
3174.139000,2.775857
3177.139000,2.766981
3180.139000,2.753088
3183.139000,2.746670
3186.138000,2.745194
3189.138000,2.742597
3192.138000,2.733500
3195.138000,2.741247
3198.138000,2.725416
3201.136000,2.718495
3204.137000,2.712216
3207.137000,2.711033
3210.137000,2.707895
3213.137000,2.709221
3216.135000,2.701073
3219.135000,2.692690
3222.135000,2.689637
3225.136000,2.687118
3228.136000,2.677453
3231.136000,2.675430
3234.134000,2.674492
3237.134000,2.672191
3240.134000,2.685190
3243.135000,2.672572
3246.135000,2.665076
3249.133000,2.664362
3252.133000,2.665647
3255.133000,2.664311
3258.133000,2.656594
3261.133000,2.653096
3264.132000,2.655503
3267.132000,2.668397
3270.132000,2.667574
3273.132000,2.644778
3276.132000,2.645695
3279.132000,2.655455
3282.131000,2.667894
3285.131000,2.665218
3288.131000,2.660011
3291.131000,2.645903
3294.131000,2.653276
3297.129000,2.662465
3300.129000,2.660922
3303.130000,2.650798
3306.130000,2.672361
3309.130000,2.670518
3312.128000,2.645457
3315.128000,2.663288
3318.128000,2.672439
3321.129000,2.649459
3324.129000,2.670511
3327.127000,2.684946
3330.127000,2.663556
3333.127000,2.674751
3336.127000,2.666534
3339.127000,2.678408
3342.128000,2.677283
3345.126000,2.676025
3348.126000,2.689161
3351.126000,2.687832
3354.126000,2.697010
3357.126000,2.699679
3360.125000,2.706233
3363.125000,2.705325
3366.125000,2.687553
3369.125000,2.711492
3372.125000,2.717733
3375.125000,2.711679
3378.123000,2.725505
3381.125000,2.720242
3384.123000,2.712420
3387.123000,2.732997
3390.123000,2.733701
3393.123000,2.747125
3396.123000,2.750144
3399.124000,2.746860
3402.122000,2.753863
3405.122000,2.749848
3408.122000,2.769405
3411.122000,2.771815
3414.122000,2.763884
3417.120000,2.775075
3420.121000,2.783554
3423.121000,2.783663
3426.121000,2.789911
3429.121000,2.796370
3432.119000,2.800269
3435.119000,2.809043
3438.120000,2.801826
3441.120000,2.814424
3444.120000,2.817120
3447.118000,2.828263
3450.118000,2.828158
3453.118000,2.837887
3456.118000,2.839512
3459.119000,2.843418
3462.119000,2.844846
3465.117000,2.857261
3468.117000,2.851400
3471.117000,2.864831
3474.117000,2.862159
3477.118000,2.870590
3480.116000,2.868986
3483.116000,2.873136
3486.116000,2.881496
3489.116000,2.877117
3492.116000,2.885684
3495.115000,2.893203
3498.116000,2.864590
3501.116000,2.886330
3504.115000,2.890579
3507.115000,2.887751
3510.115000,2.885595
3513.113000,2.900798
3516.114000,2.886622
3519.114000,2.887802
3522.114000,2.915028
3525.114000,2.891446
3528.112000,2.910054
3531.112000,2.905244
3534.113000,2.923401
3537.112000,2.913284
3540.112000,2.927827
3543.112000,2.919423
3546.112000,2.927382
3549.112000,2.919784
3552.110000,2.934153
3555.111000,2.942247
3558.111000,2.948009
3561.111000,2.924458
3564.111000,2.949458
3567.109000,2.928017
3570.109000,2.936441
3573.110000,2.943859
3576.109000,2.941690
3579.109000,2.959041
3582.109000,2.946874
3585.109000,2.943515
3588.109000,2.952663
3591.107000,2.934949
3594.108000,2.958242
3597.108000,2.941901
3600.108000,2.946650
3603.107000,2.958993
3606.107000,2.943522
3609.107000,2.961114
3612.107000,2.945188
3615.108000,2.956379
3618.106000,2.940140
3621.106000,2.940605
3624.106000,2.939392
3627.106000,2.945117
3630.106000,2.948540
3633.105000,2.942101
3636.105000,2.955917
3639.105000,2.959020
3642.105000,2.938379
3645.105000,2.936832
3648.103000,2.931277
3651.103000,2.936975
3654.104000,2.931617
3657.103000,2.929340
3660.103000,2.945677
3663.103000,2.920882
3666.103000,2.924869
3669.103000,2.921806
3672.102000,2.922915
3675.102000,2.914521
3678.102000,2.936557
3681.102000,2.923958
3684.102000,2.912862
3687.102000,2.910983
3690.100000,2.912954
3693.101000,2.907634
3696.101000,2.912312
3699.101000,2.900947
3702.101000,2.900046
3705.099000,2.893608
3708.099000,2.899880
3711.100000,2.889569
3714.100000,2.887700
3717.100000,2.891551
3720.098000,2.884130
3723.098000,2.874867
3726.098000,2.877070
3729.098000,2.876349
3732.099000,2.869173
3735.099000,2.863975
3738.097000,2.868890
3741.098000,2.864172
3744.096000,2.854249
3747.096000,2.868669
3750.097000,2.855541
3753.097000,2.848932
3756.097000,2.845917
3759.097000,2.838438
3762.095000,2.832384
3765.095000,2.840651
3768.095000,2.847783
3771.096000,2.826200
3774.096000,2.823841
3777.094000,2.825265
3780.094000,2.809685
3783.094000,2.812245
3786.094000,2.806204
3789.095000,2.808013
3792.093000,2.798083
3795.093000,2.814112
3798.093000,2.807958
3801.093000,2.795126
3804.093000,2.790852
3807.091000,2.784570
3810.092000,2.785787
3813.092000,2.781793
3816.092000,2.769864
3819.092000,2.768545
3822.091000,2.769412
3825.091000,2.774991
3828.092000,2.757929
3831.092000,2.756134
3834.090000,2.751830
3837.090000,2.750161
3840.090000,2.751419
3843.090000,2.744603
3846.089000,2.743270
3849.090000,2.740367
3852.089000,2.745147
3855.089000,2.743301
3858.089000,2.752812
3861.089000,2.728758
3864.087000,2.726259
3867.088000,2.724271
3870.088000,2.722452
3873.087000,2.721323
3876.087000,2.732813
3879.087000,2.737494
3882.087000,2.715969
3885.087000,2.714507
3888.086000,2.716329
3891.086000,2.716265
